#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.3398 3.5609 4.5000 0.9125 0.340
  2 3.284370e+03 4.3608 3.5588 4.4999 0.9133 0.344
  3 7.006000e+03 4.3811 3.5567 4.4998 0.9137 0.351
  4 1.116510e+04 4.4009 3.5546 4.4995 0.9141 0.362
  5 1.574870e+04 4.4199 3.5526 4.4991 0.9145 0.376
  6 2.070060e+04 4.4376 3.5506 4.4984 0.9148 0.392
  7 2.595000e+04 4.4535 3.5488 4.4972 0.9150 0.401
  8 3.142870e+04 4.4677 3.5471 4.4954 0.9152 0.389
  9 3.707940e+04 4.4801 3.5455 4.4929 0.9154 0.348
 10 4.285760e+04 4.4909 3.5439 4.4894 0.9155 0.283
 11 4.873020e+04 4.5002 3.5428 4.4848 0.9156 0.209
 12 5.467380e+04 4.5082 3.5419 4.4790 0.9157 0.143
 13 6.067170e+04 4.5152 3.5409 4.4718 0.9157 0.100
 14 6.671270e+04 4.5212 3.5400 4.4631 0.9158 0.082
 15 7.278930e+04 4.5263 3.5392 4.4527 0.9158 0.076
 16 7.889640e+04 4.5308 3.5383 4.4405 0.9159 0.076
 17 8.503110e+04 4.5346 3.5375 4.4261 0.9159 0.077
 18 9.119180e+04 4.5378 3.5366 4.4094 0.9160 0.079
 19 9.737780e+04 4.5405 3.5358 4.3900 0.9160 0.081
 20 1.035890e+05 4.5427 3.5347 4.3675 0.9161 0.083
 21 1.098270e+05 4.5443 3.5336 4.3412 0.9161 0.085
 22 1.160920e+05 4.5454 3.5328 4.3107 0.9161 0.088
 23 1.223860e+05 4.5459 3.5320 4.2753 0.9162 0.090
 24 1.287110e+05 4.5457 3.5311 4.2342 0.9162 0.093
 25 1.350710e+05 4.5448 3.5301 4.1861 0.9162 0.096
 26 1.414680e+05 4.5430 3.5291 4.1293 0.9162 0.100
 27 1.479050e+05 4.5400 3.5280 4.0616 0.9163 0.104
 28 1.543890e+05 4.5356 3.5268 3.9789 0.9163 0.109
 29 1.609240e+05 4.5292 3.5252 3.8759 0.9163 0.117
 30 1.675190e+05 4.5198 3.5233 3.7400 0.9164 0.131
 31 1.741850e+05 4.5052 3.5210 3.5454 0.9164 0.164
 32 1.809410e+05 4.4779 3.5167 3.1950 0.9164 0.231
 33 1.878250e+05 4.4077 3.5005 2.1459 0.9165 0.331
