#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.3224 3.5909 1.7000 0.5169 0.323
  2 1.801770e+05 3.3503 3.5884 1.7000 0.5187 0.323
  3 3.886150e+05 3.3859 3.5852 1.7000 0.5212 0.323
  4 6.246890e+05 3.4291 3.5812 1.7000 0.5247 0.323
  5 8.807070e+05 3.4786 3.5766 1.7000 0.5293 0.323
  6 1.143170e+06 3.5308 3.5717 1.7000 0.5351 0.447
  7 1.399320e+06 3.5791 3.5658 1.7000 0.5410 0.709
  8 1.645520e+06 3.6225 3.5587 1.7000 0.5469 1.079
  9 1.882160e+06 3.6613 3.5319 1.6994 0.5529 1.529
 10 2.109170e+06 3.6956 3.5046 1.6979 0.5589 2.033
 11 2.326320e+06 3.7260 3.4901 1.6954 0.5649 2.565
 12 2.533410e+06 3.7528 3.4791 1.6917 0.5709 3.104
 13 2.730400e+06 3.7765 3.4698 1.6867 0.5768 3.634
 14 2.917370e+06 3.7975 3.4616 1.6804 0.5827 4.141
 15 3.094630e+06 3.8163 3.4543 1.6726 0.5885 4.619
 16 3.262520e+06 3.8333 3.4477 1.6635 0.5943 5.065
 17 3.421410e+06 3.8489 3.4415 1.6529 0.6000 5.477
 18 3.571740e+06 3.8633 3.4363 1.6411 0.6056 5.859
 19 3.713880e+06 3.8769 3.4311 1.6280 0.6112 6.210
 20 3.848230e+06 3.8897 3.4261 1.6138 0.6168 6.534
 21 3.975180e+06 3.9020 3.4216 1.5986 0.6225 6.833
 22 4.095090e+06 3.9139 3.4169 1.5825 0.6280 7.108
 23 4.208330e+06 3.9252 3.4125 1.5632 0.6336 7.361
 24 4.315330e+06 3.9363 3.3752 1.0940 0.6391 7.449
