#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.5920 3.5823 2.2000 0.5899 0.325
  2 8.686190e+04 3.6370 3.5781 2.2000 0.5929 0.381
  3 1.992920e+05 3.6874 3.5727 2.2000 0.5959 0.541
  4 3.313810e+05 3.7383 3.5661 2.2000 0.5994 0.862
  5 4.759410e+05 3.7832 3.5577 2.2000 0.6030 1.362
  6 6.256530e+05 3.8189 3.5163 2.1993 0.6066 1.999
  7 7.758820e+05 3.8453 3.4995 2.1978 0.6098 2.698
  8 9.244170e+05 3.8647 3.4886 2.1955 0.6128 3.399
  9 1.070280e+06 3.8790 3.4802 2.1922 0.6157 4.062
 10 1.213050e+06 3.8899 3.4739 2.1878 0.6184 4.673
 11 1.352550e+06 3.8986 3.4687 2.1823 0.6210 5.234
 12 1.488710e+06 3.9059 3.4645 2.1757 0.6236 5.746
 13 1.621500e+06 3.9123 3.4609 2.1681 0.6262 6.216
 14 1.750930e+06 3.9182 3.4574 2.1594 0.6288 6.646
 15 1.877010e+06 3.9237 3.4543 2.1498 0.6314 7.042
 16 1.999770e+06 3.9290 3.4516 2.1393 0.6340 7.406
 17 2.119240e+06 3.9341 3.4489 2.1279 0.6366 7.740
 18 2.235550e+06 3.9392 3.4463 2.1157 0.6392 8.050
 19 2.348640e+06 3.9442 3.4436 2.1027 0.6419 8.338
 20 2.458550e+06 3.9493 3.4412 2.0890 0.6447 8.607
 21 2.565330e+06 3.9544 3.4388 2.0746 0.6474 8.857
 22 2.668990e+06 3.9596 3.4363 2.0596 0.6502 9.091
 23 2.769570e+06 3.9647 3.4341 2.0440 0.6531 9.311
 24 2.867120e+06 3.9700 3.4315 2.0278 0.6560 9.517
 25 2.961660e+06 3.9752 3.4293 2.0111 0.6589 9.711
 26 3.053240e+06 3.9805 3.4270 1.9940 0.6619 9.894
 27 3.141900e+06 3.9859 3.4245 1.9765 0.6649 10.066
 28 3.227670e+06 3.9913 3.4224 1.9585 0.6680 10.229
 29 3.310610e+06 3.9968 3.4199 1.9403 0.6711 10.383
 30 3.390760e+06 4.0024 3.4177 1.9218 0.6743 10.528
 31 3.468180e+06 4.0080 3.4155 1.9030 0.6775 10.666
 32 3.542900e+06 4.0136 3.4132 1.8841 0.6808 10.797
 33 3.615000e+06 4.0193 3.4094 1.8487 0.6841 10.921
 34 3.684560e+06 4.0252 3.3739 1.3299 0.6875 11.015
