#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.2708 3.5639 2.3000 0.4993 0.342
  2 1.274530e+05 3.2824 3.5628 2.3000 0.5001 0.342
  3 2.589190e+05 3.2954 3.5616 2.3000 0.5010 0.342
  4 3.946560e+05 3.3096 3.5603 2.3000 0.5020 0.342
  5 5.348870e+05 3.3252 3.5588 2.3000 0.5031 0.342
  6 6.797710e+05 3.3422 3.5572 2.3000 0.5044 0.342
  7 8.293690e+05 3.3606 3.5554 2.3000 0.5059 0.342
  8 9.836000e+05 3.3806 3.5534 2.3000 0.5077 0.342
  9 1.142200e+06 3.4021 3.5510 2.3000 0.5096 0.342
 10 1.304670e+06 3.4250 3.5488 2.3000 0.5119 0.342
 11 1.470290e+06 3.4493 3.5465 2.3000 0.5144 0.342
 12 1.638060e+06 3.4747 3.5439 2.3000 0.5173 0.342
 13 1.806800e+06 3.5010 3.5413 2.3000 0.5205 0.342
 14 1.975170e+06 3.5280 3.5382 2.3000 0.5241 0.342
 15 2.141810e+06 3.5554 3.5355 2.3000 0.5280 0.342
 16 2.305420e+06 3.5829 3.5327 2.3000 0.5323 0.342
 17 2.464870e+06 3.6101 3.5295 2.3000 0.5370 0.342
 18 2.619240e+06 3.6368 3.5269 2.3000 0.5419 0.342
 19 2.767860e+06 3.6629 3.5241 2.3000 0.5472 0.342
 20 2.910260e+06 3.6881 3.5212 2.3000 0.5526 0.342
 21 3.046220e+06 3.7124 3.5187 2.2999 0.5583 0.342
 22 3.175640e+06 3.7356 3.5158 2.2999 0.5642 0.342
 23 3.298570e+06 3.7579 3.5135 2.2998 0.5702 0.342
 24 3.415140e+06 3.7791 3.5110 2.2996 0.5763 0.342
 25 3.525560e+06 3.7993 3.5088 2.2993 0.5825 0.342
 26 3.630050e+06 3.8185 3.5067 2.2989 0.5888 0.342
 27 3.728910e+06 3.8367 3.5043 2.2983 0.5950 0.342
 28 3.822410e+06 3.8541 3.5025 2.2974 0.6013 0.342
 29 3.910850e+06 3.8707 3.5002 2.2960 0.6075 0.342
 30 3.994520e+06 3.8864 3.4986 2.2941 0.6136 0.342
 31 4.073720e+06 3.9014 3.4964 2.2914 0.6197 0.359
 32 4.148730e+06 3.9140 3.4948 2.2876 0.6249 0.388
 33 4.220880e+06 3.9247 3.4933 2.2827 0.6293 0.425
 34 4.291250e+06 3.9343 3.4917 2.2761 0.6333 0.469
 35 4.360290e+06 3.9429 3.4900 2.2675 0.6370 0.519
 36 4.428180e+06 3.9508 3.4882 2.2562 0.6404 0.572
 37 4.494940e+06 3.9582 3.4869 2.2415 0.6437 0.628
 38 4.560520e+06 3.9652 3.4850 2.2218 0.6468 0.685
 39 4.624820e+06 3.9718 3.4828 2.1948 0.6498 0.743
 40 4.687740e+06 3.9783 3.4808 2.1558 0.6528 0.801
 41 4.749140e+06 3.9846 3.4779 2.0944 0.6558 0.858
 42 4.808840e+06 3.9910 3.4725 1.9700 0.6588 0.910
