#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.1705 3.5675 2.1000 0.4892 0.341
  2 1.400210e+05 3.1793 3.5667 2.1000 0.4898 0.341
  3 2.829470e+05 3.1891 3.5658 2.1000 0.4903 0.341
  4 4.289570e+05 3.1997 3.5648 2.1000 0.4910 0.341
  5 5.782250e+05 3.2111 3.5638 2.1000 0.4917 0.341
  6 7.309200e+05 3.2235 3.5626 2.1000 0.4925 0.341
  7 8.871900e+05 3.2368 3.5614 2.1000 0.4934 0.341
  8 1.047160e+06 3.2512 3.5600 2.1000 0.4944 0.341
  9 1.210900e+06 3.2666 3.5585 2.1000 0.4955 0.341
 10 1.378420e+06 3.2833 3.5570 2.1000 0.4967 0.341
 11 1.549660e+06 3.3011 3.5552 2.1000 0.4981 0.341
 12 1.724450e+06 3.3202 3.5534 2.1000 0.4997 0.341
 13 1.902470e+06 3.3405 3.5511 2.1000 0.5015 0.341
 14 2.083270e+06 3.3620 3.5490 2.1000 0.5034 0.341
 15 2.266240e+06 3.3847 3.5468 2.1000 0.5057 0.341
 16 2.450610e+06 3.4084 3.5445 2.1000 0.5081 0.341
 17 2.635470e+06 3.4332 3.5420 2.1000 0.5109 0.341
 18 2.819790e+06 3.4587 3.5392 2.1000 0.5140 0.341
 19 3.002500e+06 3.4848 3.5365 2.1000 0.5173 0.341
 20 3.182530e+06 3.5113 3.5338 2.1000 0.5210 0.341
 21 3.358870e+06 3.5379 3.5311 2.1000 0.5250 0.341
 22 3.530620e+06 3.5646 3.5280 2.1000 0.5293 0.341
 23 3.697050e+06 3.5909 3.5253 2.1000 0.5339 0.341
 24 3.857590e+06 3.6169 3.5222 2.1000 0.5388 0.341
 25 4.011820e+06 3.6423 3.5196 2.0999 0.5439 0.341
 26 4.159500e+06 3.6669 3.5168 2.0999 0.5492 0.341
 27 4.300500e+06 3.6908 3.5141 2.0998 0.5548 0.341
 28 4.434820e+06 3.7139 3.5116 2.0997 0.5605 0.341
 29 4.562540e+06 3.7361 3.5089 2.0995 0.5663 0.341
 30 4.683800e+06 3.7574 3.5066 2.0991 0.5723 0.341
 31 4.798810e+06 3.7778 3.5041 2.0985 0.5783 0.341
 32 4.907810e+06 3.7973 3.5019 2.0976 0.5844 0.341
 33 5.011040e+06 3.8160 3.4995 2.0961 0.5905 0.341
 34 5.108800e+06 3.8338 3.4974 2.0939 0.5966 0.341
 35 5.201350e+06 3.8508 3.4952 2.0907 0.6028 0.341
 36 5.289010e+06 3.8671 3.4932 2.0858 0.6088 0.356
 37 5.372030e+06 3.8812 3.4910 2.0787 0.6142 0.381
 38 5.451550e+06 3.8936 3.4890 2.0687 0.6190 0.414
 39 5.528450e+06 3.9049 3.4869 2.0545 0.6234 0.454
 40 5.603150e+06 3.9153 3.4846 2.0337 0.6276 0.497
 41 5.675830e+06 3.9250 3.4816 2.0021 0.6315 0.542
 42 5.746500e+06 3.9344 3.4783 1.9491 0.6354 0.588
 43 5.815080e+06 3.9434 3.4720 1.8322 0.6393 0.631
 44 5.877410e+06 3.9514 3.4510 0.6430 0.6430 0.631
