#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.1923 3.5187 4.5000 0.8224 0.353
  2 6.598990e+03 4.2074 3.5170 4.5000 0.8234 0.354
  3 1.374830e+04 4.2217 3.5151 4.4999 0.8242 0.355
  4 2.145410e+04 4.2357 3.5136 4.4998 0.8250 0.358
  5 2.974370e+04 4.2491 3.5121 4.4997 0.8256 0.362
  6 3.860640e+04 4.2617 3.5107 4.4996 0.8263 0.368
  7 4.800520e+04 4.2735 3.5089 4.4994 0.8268 0.375
  8 5.788810e+04 4.2843 3.5077 4.4990 0.8273 0.383
  9 6.819630e+04 4.2941 3.5065 4.4986 0.8278 0.393
 10 7.887050e+04 4.3029 3.5054 4.4981 0.8282 0.404
 11 8.985490e+04 4.3110 3.5044 4.4974 0.8285 0.416
 12 1.010990e+05 4.3182 3.5034 4.4966 0.8288 0.430
 13 1.125600e+05 4.3248 3.5022 4.4955 0.8291 0.444
 14 1.241990e+05 4.3309 3.5013 4.4943 0.8293 0.459
 15 1.359870e+05 4.3366 3.5005 4.4928 0.8295 0.475
 16 1.478960e+05 4.3419 3.4998 4.4911 0.8297 0.492
 17 1.599070e+05 4.3469 3.4990 4.4891 0.8299 0.509
 18 1.720020e+05 4.3517 3.4982 4.4868 0.8300 0.526
 19 1.841680e+05 4.3564 3.4975 4.4842 0.8301 0.544
 20 1.963940e+05 4.3609 3.4967 4.4812 0.8302 0.563
 21 2.086710e+05 4.3654 3.4960 4.4777 0.8304 0.581
 22 2.209920e+05 4.3698 3.4952 4.4738 0.8305 0.600
 23 2.333520e+05 4.3741 3.4948 4.4694 0.8306 0.620
 24 2.457470e+05 4.3784 3.4940 4.4643 0.8306 0.639
 25 2.581730e+05 4.3827 3.4933 4.4584 0.8307 0.659
 26 2.706280e+05 4.3869 3.4925 4.4517 0.8308 0.678
 27 2.831110e+05 4.3911 3.4917 4.4440 0.8309 0.698
 28 2.956190e+05 4.3952 3.4908 4.4352 0.8310 0.717
 29 3.081530e+05 4.3992 3.4900 4.4249 0.8311 0.736
 30 3.207120e+05 4.4032 3.4891 4.4130 0.8312 0.754
 31 3.332970e+05 4.4070 3.4882 4.3993 0.8312 0.771
 32 3.459070e+05 4.4107 3.4876 4.3834 0.8313 0.787
 33 3.585430e+05 4.4142 3.4867 4.3648 0.8314 0.800
 34 3.712070e+05 4.4175 3.4857 4.3427 0.8315 0.812
 35 3.839000e+05 4.4203 3.4847 4.3168 0.8315 0.822
 36 3.966210e+05 4.4228 3.4836 4.2857 0.8316 0.830
 37 4.093770e+05 4.4248 3.4824 4.2483 0.8317 0.061
 38 4.221690e+05 4.4260 3.4798 4.2020 0.8318 0.085
 39 4.350040e+05 4.4259 3.4783 4.1391 0.8319 0.110
 40 4.478890e+05 4.4242 3.4765 4.0577 0.8319 0.135
 41 4.608320e+05 4.4198 3.4742 3.9472 0.8320 0.162
 42 4.738420e+05 4.4110 3.4718 3.7852 0.8321 0.191
 43 4.869310e+05 4.3929 3.4673 3.5062 0.8323 0.223
 44 5.001200e+05 4.3187 3.4446 2.3611 0.8325 0.263
