#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.4122 3.5166 5.8300 0.9505 0.358
  2 1.919760e+03 4.4404 3.5135 5.8299 0.9510 0.358
  3 3.942990e+03 4.4665 3.5103 5.8298 0.9514 0.357
  4 6.079380e+03 4.4911 3.5076 5.8296 0.9517 0.354
  5 8.338270e+03 4.5142 3.5046 5.8293 0.9521 0.349
  6 1.072000e+04 4.5358 3.5023 5.8286 0.9524 0.338
  7 1.321890e+04 4.5559 3.4997 5.8273 0.9526 0.321
  8 1.582620e+04 4.5744 3.4973 5.8253 0.9529 0.299
  9 1.853140e+04 4.5913 3.4954 5.8219 0.9531 0.270
 10 2.132370e+04 4.6066 3.4934 5.8167 0.9533 0.237
 11 2.419290e+04 4.6203 3.4915 5.8090 0.9535 0.202
 12 2.712980e+04 4.6325 3.4898 5.7978 0.9536 0.167
 13 3.012670e+04 4.6430 3.4883 5.7822 0.9538 0.134
 14 3.317740e+04 4.6521 3.4873 5.7612 0.9539 0.107
 15 3.627720e+04 4.6596 3.4859 5.7334 0.9540 0.088
 16 3.942290e+04 4.6655 3.4846 5.6976 0.9542 0.075
 17 4.261260e+04 4.6698 3.4837 5.6517 0.9543 0.069
 18 4.584610e+04 4.6725 3.4823 5.5944 0.9544 0.066
 19 4.912400e+04 4.6731 3.4815 5.5223 0.9545 0.065
 20 5.244850e+04 4.6717 3.4805 5.4329 0.9546 0.064
 21 5.582320e+04 4.6678 3.4790 5.3210 0.9547 0.065
 22 5.925270e+04 4.6610 3.4778 5.1801 0.9548 0.065
 23 6.274390e+04 4.6503 3.4760 4.9974 0.9549 0.066
 24 6.630570e+04 4.6338 3.4738 4.7470 0.9549 0.068
 25 6.995190e+04 4.6055 3.4704 4.3514 0.9550 0.072
 26 7.370700e+04 4.5453 3.4612 3.5031 0.9551 0.082
 27 7.762330e+04 4.4894 3.4465 2.5424 0.9552 0.095
 28 8.158430e+04 4.4606 3.4413 1.7730 0.9557 0.101
