#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.3074 3.5147 5.0000 0.8608 0.354
  2 4.547870e+03 4.3206 3.5133 4.9999 0.8617 0.354
  3 9.429290e+03 4.3332 3.5119 4.9998 0.8623 0.355
  4 1.465320e+04 4.3454 3.5102 4.9997 0.8629 0.357
  5 2.023960e+04 4.3573 3.5089 4.9995 0.8635 0.360
  6 2.618550e+04 4.3686 3.5076 4.9991 0.8640 0.363
  7 3.247150e+04 4.3793 3.5064 4.9987 0.8645 0.367
  8 3.906870e+04 4.3893 3.5048 4.9982 0.8649 0.373
  9 4.594350e+04 4.3986 3.5037 4.9974 0.8653 0.379
 10 5.306120e+04 4.4071 3.5027 4.9964 0.8656 0.385
 11 6.038840e+04 4.4150 3.5018 4.9952 0.8659 0.392
 12 6.789450e+04 4.4222 3.5009 4.9937 0.8661 0.398
 13 7.555230e+04 4.4289 3.5000 4.9918 0.8664 0.404
 14 8.333820e+04 4.4350 3.4990 4.9896 0.8666 0.408
 15 9.123240e+04 4.4407 3.4980 4.9869 0.8668 0.410
 16 9.921800e+04 4.4461 3.4972 4.9838 0.8670 0.409
 17 1.072810e+05 4.4511 3.4965 4.9801 0.8671 0.405
 18 1.154110e+05 4.4559 3.4958 4.9759 0.8672 0.398
 19 1.235980e+05 4.4604 3.4951 4.9710 0.8674 0.389
 20 1.318350e+05 4.4648 3.4941 4.9654 0.8675 0.376
 21 1.401160e+05 4.4689 3.4934 4.9589 0.8676 0.361
 22 1.484370e+05 4.4730 3.4928 4.9515 0.8677 0.344
 23 1.567930e+05 4.4768 3.4918 4.9429 0.8678 0.325
 24 1.651830e+05 4.4806 3.4911 4.9331 0.8679 0.305
 25 1.736040e+05 4.4842 3.4901 4.9220 0.8680 0.283
 26 1.820550e+05 4.4876 3.4895 4.9091 0.8681 0.261
 27 1.905350e+05 4.4909 3.4887 4.8944 0.8682 0.239
 28 1.990440e+05 4.4940 3.4879 4.8775 0.8683 0.217
 29 2.075820e+05 4.4969 3.4873 4.8581 0.8684 0.197
 30 2.161500e+05 4.4995 3.4863 4.8355 0.8685 0.178
 31 2.247490e+05 4.5018 3.4857 4.8096 0.8686 0.161
 32 2.333790e+05 4.5038 3.4846 4.7794 0.8687 0.147
 33 2.420440e+05 4.5053 3.4839 4.7442 0.8688 0.135
 34 2.507450e+05 4.5064 3.4827 4.7027 0.8688 0.127
 35 2.594860e+05 4.5067 3.4819 4.6536 0.8689 0.120
 36 2.682700e+05 4.5062 3.4806 4.5948 0.8690 0.117
 37 2.771020e+05 4.5046 3.4795 4.5229 0.8691 0.116
 38 2.859880e+05 4.5015 3.4779 4.4343 0.8692 0.118
 39 2.949350e+05 4.4960 3.4765 4.3196 0.8692 0.122
 40 3.039530e+05 4.4870 3.4743 4.1653 0.8693 0.133
 41 3.130550e+05 4.4720 3.4713 3.9377 0.8694 0.151
 42 3.222560e+05 4.4425 3.4660 3.5216 0.8695 0.176
 43 3.315930e+05 4.3565 3.4389 2.0935 0.8696 0.206
