#n   age/yr      logL   logTef grav    logTc  logrho Xc     Yc     Xc_C   Xc_O   Q_conv Q_disc L_H/L Q1_H Q2_H L_He/L Q1_He Q2_He L_C/L L_nu/L Q_Tmax phase
#(1) (2)         (3)    (4)    (5)     (6)    (7)    (8)    (9)    (10)   (11)   (12)   (13)   (14) (15)  (16) (17)   (18)  (19)  (20)  (21)   (22)   (23) 
  1 0.000000e+00 1.7563 3.7059 2.2642  8.0678 4.3244 0.0000 0.9682 0.0279 0.0002 0.000 0.728  0.713 0.710 0.790 0.281 0.000 0.079 0.000 0.000 0.000 bcheb
  2 2.291381e+07 1.7454 3.7154 2.3131  8.0832 4.2721 0.0000 0.7344 0.2387 0.0226 0.298 0.768  0.610 0.807 0.816 0.393 0.000 0.093 0.000 0.000 0.000 
  3 4.173175e+07 1.7334 3.7251 2.3639  8.0963 4.2350 0.0000 0.5686 0.3626 0.0642 0.315 0.786  0.510 0.829 0.836 0.493 0.000 0.120 0.000 0.000 0.000 
  4 6.449454e+07 1.7253 3.7349 2.4112  8.1173 4.2144 0.0000 0.3535 0.4812 0.1605 0.314 0.802  0.364 0.845 0.851 0.640 0.000 0.135 0.000 0.001 0.000 
  5 7.680540e+07 1.7325 3.7363 2.4096  8.1329 4.2196 0.0000 0.2385 0.5108 0.2458 0.311 0.810  0.293 0.753 0.827 0.710 0.000 0.135 0.000 0.001 0.000 tmaxcheb
  6 9.327814e+07 1.7663 3.7312 2.3554  8.1610 4.2620 0.0000 0.1093 0.4724 0.4134 0.282 0.817  0.249 0.759 0.829 0.755 0.000 0.165 0.000 0.002 0.000 
  7 1.001474e+08 1.7977 3.7254 2.3008  8.1798 4.3043 0.0000 0.0612 0.4213 0.5125 0.314 0.818  0.265 0.761 0.825 0.737 0.000 0.167 0.000 0.003 0.000 
  8 1.033657e+08 1.8314 3.7192 2.2423  8.1967 4.3537 0.0000 0.0329 0.3790 0.5831 0.316 0.819  0.303 0.763 0.821 0.691 0.000 0.182 0.000 0.003 0.000 
  9 1.047660e+08 1.8619 3.7131 2.1874  8.2100 4.3968 0.0000 0.0193 0.3548 0.6208 0.316 0.819  0.348 0.764 0.818 0.640 0.000 0.182 0.000 0.004 0.000 
 10 1.056927e+08 1.8958 3.7075 2.1311  8.2230 4.4419 0.0000 0.0109 0.3356 0.6484 0.316 0.820  0.399 0.765 0.814 0.582 0.000 0.182 0.000 0.005 0.000 
 11 1.062767e+08 1.9309 3.7020 2.0740  8.2354 4.4864 0.0000 0.0060 0.3227 0.6661 0.316 0.820  0.450 0.766 0.810 0.517 0.000 0.182 0.000 0.005 0.000 
