#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.2922 3.4930 5.6400 0.8920 0.358
  2 2.775340e+03 4.3135 3.4902 5.6400 0.8926 0.359
  3 5.653490e+03 4.3331 3.4875 5.6399 0.8932 0.359
  4 8.646900e+03 4.3517 3.4853 5.6399 0.8937 0.359
  5 1.176780e+04 4.3690 3.4830 5.6398 0.8942 0.360
  6 1.502040e+04 4.3853 3.4807 5.6396 0.8946 0.360
  7 1.840350e+04 4.4005 3.4786 5.6394 0.8950 0.361
  8 2.191210e+04 4.4145 3.4769 5.6391 0.8954 0.362
  9 2.553870e+04 4.4274 3.4749 5.6386 0.8958 0.363
 10 2.927440e+04 4.4393 3.4735 5.6378 0.8961 0.364
 11 3.311000e+04 4.4501 3.4718 5.6369 0.8964 0.366
 12 3.703600e+04 4.4600 3.4706 5.6356 0.8967 0.367
 13 4.104340e+04 4.4690 3.4691 5.6339 0.8970 0.369
 14 4.512390e+04 4.4771 3.4681 5.6317 0.8973 0.371
 15 4.926980e+04 4.4846 3.4671 5.6290 0.8975 0.372
 16 5.347430e+04 4.4913 3.4659 5.6257 0.8977 0.374
 17 5.773140e+04 4.4974 3.4651 5.6217 0.8980 0.374
 18 6.203580e+04 4.5030 3.4644 5.6169 0.8982 0.375
 19 6.638320e+04 4.5081 3.4633 5.6113 0.8984 0.374
 20 7.076970e+04 4.5128 3.4626 5.6048 0.8986 0.373
 21 7.519220e+04 4.5171 3.4620 5.5972 0.8988 0.371
 22 7.964800e+04 4.5210 3.4610 5.5886 0.8989 0.368
 23 8.413500e+04 4.5246 3.4604 5.5787 0.8991 0.365
 24 8.865160e+04 4.5280 3.4598 5.5674 0.8993 0.362
 25 9.319640e+04 4.5310 3.4589 5.5547 0.8994 0.357
 26 9.776850e+04 4.5338 3.4584 5.5402 0.8996 0.353
 27 1.023670e+05 4.5364 3.4578 5.5239 0.8998 0.347
 28 1.069930e+05 4.5387 3.4569 5.5055 0.8999 0.342
 29 1.116440e+05 4.5408 3.4564 5.4848 0.9001 0.336
 30 1.163230e+05 4.5426 3.4554 5.4614 0.9002 0.330
 31 1.210280e+05 4.5442 3.4549 5.4348 0.9004 0.324
 32 1.257620e+05 4.5454 3.4543 5.4048 0.9005 0.317
 33 1.305250e+05 4.5464 3.4534 5.3704 0.9006 0.311
 34 1.353180e+05 4.5469 3.4527 5.3313 0.9008 0.304
 35 1.401440e+05 4.5470 3.4517 5.2860 0.9009 0.298
 36 1.450050e+05 4.5466 3.4505 5.2336 0.9010 0.293
 37 1.499050e+05 4.5456 3.4498 5.1722 0.9011 0.288
 38 1.548450e+05 4.5436 3.4486 5.0989 0.9012 0.284
 39 1.598320e+05 4.5406 3.4476 5.0104 0.9013 0.281
 40 1.648720e+05 4.5360 3.4460 4.9002 0.9014 0.279
 41 1.699710e+05 4.5292 3.4442 4.7562 0.9015 0.281
 42 1.751410e+05 4.5184 3.4413 4.5500 0.9015 0.285
 43 1.803970e+05 4.4981 3.4367 4.1874 0.9016 0.292
 44 1.857710e+05 4.4434 3.4192 3.1528 0.9016 0.301
 45 1.913260e+05 4.4005 3.3976 1.9585 0.9020 0.306
