#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.3543 3.5311 2.5000 0.5164 0.349
  2 6.595050e+04 3.3671 3.5298 2.5000 0.5172 0.349
  3 1.324790e+05 3.3807 3.5281 2.5000 0.5181 0.349
  4 1.996090e+05 3.3949 3.5266 2.5000 0.5191 0.349
  5 2.673620e+05 3.4097 3.5251 2.5000 0.5201 0.349
  6 3.357540e+05 3.4250 3.5235 2.5000 0.5213 0.349
  7 4.047950e+05 3.4409 3.5215 2.5000 0.5226 0.349
  8 4.744890e+05 3.4571 3.5199 2.5000 0.5239 0.349
  9 5.448290e+05 3.4738 3.5180 2.5000 0.5254 0.349
 10 6.157990e+05 3.4908 3.5160 2.5000 0.5269 0.349
 11 6.873730e+05 3.5082 3.5141 2.5000 0.5286 0.349
 12 7.595110e+05 3.5258 3.5119 2.5000 0.5305 0.349
 13 8.321580e+05 3.5436 3.5100 2.5000 0.5324 0.349
 14 9.052480e+05 3.5616 3.5076 2.5000 0.5345 0.349
 15 9.786960e+05 3.5797 3.5057 2.5000 0.5368 0.349
 16 1.052400e+06 3.5978 3.5033 2.5000 0.5392 0.349
 17 1.126250e+06 3.6160 3.5014 2.5000 0.5417 0.349
 18 1.200120e+06 3.6341 3.4990 2.5000 0.5444 0.349
 19 1.273860e+06 3.6521 3.4970 2.5000 0.5473 0.349
 20 1.347310e+06 3.6699 3.4947 2.5000 0.5503 0.349
 21 1.420320e+06 3.6875 3.4927 2.5000 0.5535 0.349
 22 1.492710e+06 3.7049 3.4904 2.4999 0.5569 0.349
 23 1.564330e+06 3.7219 3.4882 2.4999 0.5604 0.349
 24 1.635010e+06 3.7386 3.4862 2.4999 0.5640 0.349
 25 1.704590e+06 3.7549 3.4841 2.4998 0.5678 0.349
 26 1.772930e+06 3.7708 3.4819 2.4997 0.5717 0.349
 27 1.839910e+06 3.7863 3.4801 2.4996 0.5757 0.349
 28 1.905420e+06 3.8013 3.4780 2.4994 0.5798 0.349
 29 1.969360e+06 3.8159 3.4760 2.4991 0.5840 0.349
 30 2.031650e+06 3.8300 3.4743 2.4987 0.5882 0.349
 31 2.092260e+06 3.8436 3.4724 2.4981 0.5926 0.349
 32 2.151140e+06 3.8568 3.4705 2.4973 0.5969 0.349
 33 2.208270e+06 3.8696 3.4690 2.4962 0.6013 0.349
 34 2.263650e+06 3.8819 3.4672 2.4946 0.6058 0.349
 35 2.317280e+06 3.8938 3.4655 2.4926 0.6102 0.349
 36 2.369200e+06 3.9053 3.4639 2.4898 0.6146 0.349
 37 2.419420e+06 3.9164 3.4622 2.4862 0.6191 0.349
 38 2.468000e+06 3.9272 3.4608 2.4813 0.6235 0.349
 39 2.514960e+06 3.9376 3.4590 2.4749 0.6279 0.352
 40 2.560360e+06 3.9467 3.4573 2.4665 0.6318 0.358
 41 2.604580e+06 3.9548 3.4559 2.4556 0.6353 0.366
 42 2.647980e+06 3.9623 3.4542 2.4415 0.6386 0.376
 43 2.690730e+06 3.9692 3.4527 2.4228 0.6416 0.387
 44 2.732880e+06 3.9757 3.4506 2.3976 0.6445 0.399
 45 2.774410e+06 3.9818 3.4482 2.3620 0.6474 0.411
 46 2.815270e+06 3.9878 3.4451 2.3068 0.6501 0.423
 47 2.855370e+06 3.9937 3.4398 2.2016 0.6530 0.434
 48 2.894550e+06 3.9999 3.3858 1.1050 0.6560 0.434
