#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.3725 3.4957 1.6000 0.5222 0.353
  2 6.374770e+04 3.3871 3.4940 1.6000 0.5232 0.353
  3 1.281400e+05 3.4025 3.4919 1.6000 0.5242 0.353
  4 1.932030e+05 3.4186 3.4900 1.6000 0.5252 0.353
  5 2.589610e+05 3.4353 3.4877 1.6000 0.5264 0.353
  6 3.254270e+05 3.4525 3.4854 1.6000 0.5277 0.353
  7 3.926100e+05 3.4702 3.4832 1.5999 0.5291 0.353
  8 4.605040e+05 3.4883 3.4808 1.5999 0.5307 0.353
  9 5.290950e+05 3.5067 3.4782 1.5998 0.5323 0.353
 10 5.983530e+05 3.5254 3.4756 1.5997 0.5341 0.353
 11 6.682360e+05 3.5443 3.4730 1.5995 0.5360 0.353
 12 7.386830e+05 3.5633 3.4703 1.5991 0.5381 0.353
 13 8.096170e+05 3.5824 3.4676 1.5986 0.5403 0.353
 14 8.809450e+05 3.6015 3.4649 1.5976 0.5427 0.353
 15 9.525530e+05 3.6205 3.4621 1.5959 0.5452 0.353
 16 1.024310e+06 3.6395 3.4593 1.5931 0.5479 0.353
 17 1.096080e+06 3.6583 3.4564 1.5883 0.5508 0.353
 18 1.167700e+06 3.6768 3.4530 1.5800 0.5538 0.353
 19 1.239000e+06 3.6951 3.4495 1.5645 0.5570 0.353
 20 1.309820e+06 3.7130 3.4447 1.5338 0.5604 0.353
 21 1.379990e+06 3.7305 3.4369 1.4534 0.5639 0.353
