#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.3252 3.5213 2.1000 0.5007 0.348
  2 7.542120e+04 3.3326 3.5205 2.1000 0.5013 0.348
  3 1.512430e+05 3.3407 3.5196 2.1000 0.5019 0.348
  4 2.274810e+05 3.3492 3.5187 2.1000 0.5026 0.348
  5 3.041520e+05 3.3581 3.5174 2.1000 0.5033 0.348
  6 3.812690e+05 3.3673 3.5165 2.1000 0.5040 0.348
  7 4.588460e+05 3.3770 3.5155 2.1000 0.5048 0.348
  8 5.368940e+05 3.3871 3.5144 2.1000 0.5057 0.348
  9 6.154210e+05 3.3976 3.5132 2.1000 0.5066 0.348
 10 6.944330e+05 3.4084 3.5118 2.1000 0.5076 0.348
 11 7.739320e+05 3.4197 3.5106 2.1000 0.5087 0.348
 12 8.539160e+05 3.4314 3.5093 2.1000 0.5098 0.348
 13 9.343780e+05 3.4434 3.5076 2.1000 0.5110 0.348
 14 1.015300e+06 3.4558 3.5063 2.1000 0.5123 0.348
 15 1.096680e+06 3.4686 3.5049 2.1000 0.5137 0.348
 16 1.178470e+06 3.4817 3.5031 2.1000 0.5152 0.348
 17 1.260640e+06 3.4952 3.5016 2.1000 0.5168 0.348
 18 1.343160e+06 3.5090 3.4997 2.1000 0.5185 0.348
 19 1.425960e+06 3.5230 3.4982 2.1000 0.5203 0.348
 20 1.508980e+06 3.5374 3.4965 2.1000 0.5222 0.348
 21 1.592160e+06 3.5520 3.4946 2.1000 0.5243 0.348
 22 1.675400e+06 3.5669 3.4929 2.1000 0.5264 0.348
 23 1.758600e+06 3.5819 3.4909 2.1000 0.5288 0.348
 24 1.841660e+06 3.5972 3.4888 2.0999 0.5312 0.348
 25 1.924450e+06 3.6125 3.4871 2.0999 0.5338 0.348
 26 2.006860e+06 3.6280 3.4850 2.0999 0.5365 0.348
 27 2.088730e+06 3.6435 3.4831 2.0998 0.5394 0.348
 28 2.169950e+06 3.6590 3.4810 2.0997 0.5424 0.348
 29 2.250340e+06 3.6745 3.4789 2.0996 0.5456 0.348
 30 2.329780e+06 3.6899 3.4771 2.0994 0.5489 0.348
 31 2.408120e+06 3.7052 3.4749 2.0992 0.5523 0.348
 32 2.485230e+06 3.7204 3.4728 2.0988 0.5559 0.348
 33 2.560970e+06 3.7354 3.4707 2.0982 0.5596 0.348
 34 2.635230e+06 3.7502 3.4689 2.0973 0.5634 0.348
 35 2.707900e+06 3.7647 3.4668 2.0961 0.5673 0.348
 36 2.778900e+06 3.7789 3.4647 2.0942 0.5713 0.348
 37 2.848150e+06 3.7929 3.4626 2.0916 0.5754 0.348
 38 2.915600e+06 3.8065 3.4605 2.0879 0.5796 0.348
 39 2.981200e+06 3.8199 3.4587 2.0824 0.5838 0.348
 40 3.044920e+06 3.8329 3.4565 2.0746 0.5881 0.348
 41 3.106760e+06 3.8456 3.4542 2.0631 0.5924 0.348
 42 3.166730e+06 3.8579 3.4515 2.0457 0.5968 0.348
 43 3.224820e+06 3.8699 3.4485 2.0180 0.6012 0.348
 44 3.281080e+06 3.8816 3.4445 1.9694 0.6056 0.348
 45 3.335540e+06 3.8929 3.4370 1.8550 0.6100 0.348
