#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.1803 3.4942 5.0000 0.8104 0.357
  2 5.578360e+03 4.1929 3.4928 5.0000 0.8114 0.357
  3 1.139600e+04 4.2047 3.4910 5.0000 0.8121 0.358
  4 1.748110e+04 4.2161 3.4898 4.9999 0.8128 0.358
  5 2.386280e+04 4.2270 3.4881 4.9999 0.8135 0.359
  6 3.055140e+04 4.2373 3.4869 4.9999 0.8141 0.361
  7 3.754350e+04 4.2470 3.4858 4.9998 0.8147 0.362
  8 4.482670e+04 4.2561 3.4843 4.9997 0.8152 0.364
  9 5.238220e+04 4.2645 3.4834 4.9996 0.8157 0.367
 10 6.018780e+04 4.2723 3.4824 4.9994 0.8161 0.370
 11 6.821970e+04 4.2794 3.4815 4.9993 0.8165 0.373
 12 7.645390e+04 4.2860 3.4803 4.9990 0.8169 0.376
 13 8.486730e+04 4.2920 3.4797 4.9988 0.8172 0.380
 14 9.343850e+04 4.2976 3.4790 4.9985 0.8175 0.384
 15 1.021480e+05 4.3027 3.4783 4.9981 0.8178 0.389
 16 1.109770e+05 4.3075 3.4776 4.9977 0.8180 0.394
 17 1.199110e+05 4.3119 3.4766 4.9973 0.8182 0.398
 18 1.289350e+05 4.3162 3.4761 4.9967 0.8184 0.403
 19 1.380380e+05 4.3202 3.4756 4.9961 0.8186 0.409
 20 1.472100e+05 4.3241 3.4751 4.9955 0.8188 0.414
 21 1.564410e+05 4.3278 3.4746 4.9947 0.8189 0.420
 22 1.657240e+05 4.3314 3.4741 4.9939 0.8191 0.425
 23 1.750530e+05 4.3350 3.4736 4.9930 0.8192 0.431
 24 1.844230e+05 4.3385 3.4731 4.9920 0.8193 0.437
 25 1.938280e+05 4.3420 3.4726 4.9910 0.8195 0.443
 26 2.032640e+05 4.3454 3.4721 4.9898 0.8196 0.449
 27 2.127290e+05 4.3488 3.4716 4.9884 0.8197 0.456
 28 2.222210e+05 4.3523 3.4706 4.9870 0.8198 0.462
 29 2.317350e+05 4.3557 3.4702 4.9854 0.8199 0.468
 30 2.412720e+05 4.3592 3.4697 4.9836 0.8200 0.475
 31 2.508280e+05 4.3626 3.4692 4.9816 0.8201 0.481
 32 2.604040e+05 4.3661 3.4687 4.9795 0.8202 0.488
 33 2.699970e+05 4.3696 3.4682 4.9771 0.8203 0.494
 34 2.796080e+05 4.3731 3.4676 4.9744 0.8204 0.501
 35 2.892340e+05 4.3766 3.4671 4.9715 0.8205 0.508
 36 2.988770e+05 4.3802 3.4665 4.9682 0.8206 0.515
 37 3.085350e+05 4.3837 3.4659 4.9646 0.8207 0.522
 38 3.182080e+05 4.3873 3.4654 4.9606 0.8208 0.529
 39 3.278960e+05 4.3908 3.4648 4.9562 0.8208 0.536
 40 3.375990e+05 4.3944 3.4642 4.9512 0.8209 0.543
 41 3.473180e+05 4.3979 3.4636 4.9457 0.8210 0.550
 42 3.570510e+05 4.4014 3.4630 4.9395 0.8211 0.557
 43 3.668000e+05 4.4049 3.4624 4.9325 0.8212 0.565
 44 3.765650e+05 4.4084 3.4615 4.9247 0.8213 0.572
 45 3.863460e+05 4.4118 3.4607 4.9159 0.8213 0.580
 46 3.961450e+05 4.4152 3.4601 4.9059 0.8214 0.587
 47 4.059610e+05 4.4185 3.4594 4.8947 0.8215 0.595
 48 4.157950e+05 4.4217 3.4588 4.8820 0.8216 0.602
 49 4.256490e+05 4.4248 3.4581 4.8675 0.8217 0.610
 50 4.355240e+05 4.4277 3.4574 4.8511 0.8217 0.618
 51 4.454220e+05 4.4305 3.4567 4.8323 0.8218 0.625
 52 4.553430e+05 4.4331 3.4559 4.8108 0.8219 0.633
 53 4.652900e+05 4.4355 3.4551 4.7861 0.8219 0.640
 54 4.752650e+05 4.4375 3.4543 4.7576 0.8220 0.648
 55 4.852710e+05 4.4392 3.4535 4.7244 0.8220 0.656
 56 4.953100e+05 4.4404 3.4526 4.6856 0.8221 0.664
 57 5.053860e+05 4.4410 3.4516 4.6400 0.8221 0.672
 58 5.155040e+05 4.4409 3.4506 4.5857 0.8222 0.680
 59 5.256670e+05 4.4398 3.4496 4.5203 0.8222 0.689
 60 5.358800e+05 4.4373 3.4480 4.4398 0.8222 0.698
 61 5.461500e+05 4.4331 3.4466 4.3386 0.8223 0.708
 62 5.564840e+05 4.4263 3.4449 4.2059 0.8223 0.718
 63 5.668850e+05 4.4157 3.4422 4.0251 0.8223 0.729
 64 5.773570e+05 4.3946 3.4379 3.7049 0.8223 0.741
 65 5.879020e+05 4.3208 3.4154 2.5221 0.8225 0.754
