#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.3662 3.4811 1.3000 0.5258 0.379
  2 6.212450e+04 3.3829 3.4791 1.2999 0.5268 0.379
  3 1.249330e+05 3.4006 3.4766 1.2999 0.5279 0.379
  4 1.884540e+05 3.4189 3.4740 1.2997 0.5290 0.379
  5 2.527110e+05 3.4378 3.4713 1.2995 0.5303 0.379
  6 3.177180e+05 3.4571 3.4685 1.2991 0.5317 0.379
  7 3.834780e+05 3.4769 3.4657 1.2984 0.5332 0.379
  8 4.499830e+05 3.4970 3.4628 1.2972 0.5349 0.379
  9 5.172100e+05 3.5173 3.4593 1.2951 0.5366 0.379
 10 5.851220e+05 3.5378 3.4562 1.2912 0.5386 0.379
 11 6.536630e+05 3.5584 3.4528 1.2841 0.5406 0.379
 12 7.227620e+05 3.5790 3.4487 1.2699 0.5428 0.379
 13 7.923300e+05 3.5995 3.4431 1.2380 0.5452 0.379
 14 8.622680e+05 3.6190 3.4305 1.1137 0.5478 0.379
