#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.2535 3.4627 5.0000 0.8574 0.360
  2 3.119710e+03 4.2655 3.4609 4.9999 0.8583 0.360
  3 6.314390e+03 4.2766 3.4592 4.9997 0.8590 0.360
  4 9.605810e+03 4.2870 3.4579 4.9995 0.8596 0.360
  5 1.301090e+04 4.2968 3.4564 4.9992 0.8602 0.361
  6 1.653800e+04 4.3059 3.4549 4.9989 0.8607 0.361
  7 2.018960e+04 4.3143 3.4538 4.9984 0.8612 0.362
  8 2.396370e+04 4.3221 3.4525 4.9977 0.8617 0.363
  9 2.785540e+04 4.3292 3.4516 4.9970 0.8621 0.364
 10 3.185790e+04 4.3356 3.4505 4.9960 0.8625 0.365
 11 3.596300e+04 4.3415 3.4497 4.9948 0.8628 0.366
 12 4.016240e+04 4.3467 3.4486 4.9935 0.8632 0.368
 13 4.444740e+04 4.3515 3.4481 4.9918 0.8634 0.369
 14 4.880960e+04 4.3557 3.4475 4.9900 0.8637 0.371
 15 5.324100e+04 4.3595 3.4466 4.9879 0.8639 0.372
 16 5.773430e+04 4.3629 3.4461 4.9855 0.8642 0.374
 17 6.228280e+04 4.3659 3.4457 4.9829 0.8643 0.376
 18 6.688040e+04 4.3686 3.4453 4.9800 0.8645 0.378
 19 7.152160e+04 4.3711 3.4445 4.9769 0.8647 0.380
 20 7.620160e+04 4.3734 3.4442 4.9734 0.8648 0.383
 21 8.091620e+04 4.3754 3.4439 4.9698 0.8649 0.385
 22 8.566170e+04 4.3773 3.4436 4.9658 0.8651 0.387
 23 9.043490e+04 4.3791 3.4432 4.9616 0.8652 0.390
 24 9.523290e+04 4.3807 3.4429 4.9571 0.8652 0.392
 25 1.000530e+05 4.3822 3.4426 4.9523 0.8653 0.395
 26 1.048940e+05 4.3837 3.4419 4.9472 0.8654 0.397
 27 1.097540e+05 4.3850 3.4417 4.9418 0.8655 0.400
 28 1.146310e+05 4.3863 3.4414 4.9361 0.8655 0.402
 29 1.195240e+05 4.3876 3.4411 4.9300 0.8656 0.405
 30 1.244310e+05 4.3888 3.4409 4.9236 0.8656 0.407
 31 1.293530e+05 4.3900 3.4406 4.9169 0.8657 0.410
 32 1.342880e+05 4.3911 3.4403 4.9098 0.8657 0.413
 33 1.392350e+05 4.3922 3.4400 4.9022 0.8658 0.415
 34 1.441950e+05 4.3933 3.4397 4.8942 0.8658 0.418
 35 1.491660e+05 4.3943 3.4393 4.8858 0.8658 0.421
 36 1.541490e+05 4.3953 3.4387 4.8768 0.8658 0.424
 37 1.591430e+05 4.3963 3.4384 4.8673 0.8658 0.427
 38 1.641490e+05 4.3973 3.4381 4.8572 0.8659 0.430
 39 1.691650e+05 4.3982 3.4378 4.8464 0.8659 0.433
 40 1.741850e+05 4.3991 3.4374 4.8350 0.8659 0.435
 41 1.792090e+05 4.4000 3.4371 4.8228 0.8659 0.438
 42 1.842360e+05 4.4008 3.4365 4.8098 0.8659 0.441
 43 1.892670e+05 4.4017 3.4360 4.7959 0.8659 0.444
 44 1.943010e+05 4.4025 3.4356 4.7808 0.8659 0.447
 45 1.993390e+05 4.4032 3.4352 4.7647 0.8659 0.450
 46 2.043810e+05 4.4039 3.4348 4.7473 0.8659 0.453
 47 2.094270e+05 4.4046 3.4343 4.7285 0.8659 0.456
 48 2.144770e+05 4.4052 3.4335 4.7080 0.8659 0.459
 49 2.195310e+05 4.4057 3.4331 4.6856 0.8659 0.462
 50 2.245900e+05 4.4062 3.4325 4.6609 0.8659 0.466
 51 2.296530e+05 4.4066 3.4317 4.6338 0.8659 0.469
 52 2.347220e+05 4.4068 3.4310 4.6034 0.8659 0.472
 53 2.397960e+05 4.4069 3.4304 4.5692 0.8659 0.475
 54 2.448770e+05 4.4069 3.4293 4.5305 0.8659 0.478
 55 2.499650e+05 4.4066 3.4285 4.4856 0.8659 0.481
 56 2.550600e+05 4.4061 3.4272 4.4326 0.8659 0.485
 57 2.601650e+05 4.4051 3.4261 4.3689 0.8659 0.488
 58 2.652800e+05 4.4036 3.4245 4.2883 0.8660 0.492
 59 2.704080e+05 4.4011 3.4220 4.1797 0.8660 0.495
 60 2.755530e+05 4.3968 3.4187 4.0125 0.8660 0.499
 61 2.807210e+05 4.3853 3.4098 3.6048 0.8660 0.503
 62 2.859410e+05 4.3603 3.3819 2.5219 0.8661 0.507
 63 2.911110e+05 4.3493 3.3724 1.5747 0.8673 0.507
