#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.7965 3.4404 2.2000 0.5856 0.360
  2 2.647100e+04 3.8037 3.4391 2.1980 0.5869 0.360
  3 5.280590e+04 3.8114 3.4377 2.1956 0.5883 0.360
  4 7.899310e+04 3.8193 3.4363 2.1924 0.5899 0.360
  5 1.050220e+05 3.8274 3.4348 2.1885 0.5915 0.360
  6 1.308810e+05 3.8354 3.4332 2.1834 0.5932 0.360
  7 1.565620e+05 3.8435 3.4316 2.1768 0.5949 0.360
  8 1.820560e+05 3.8516 3.4299 2.1681 0.5968 0.360
  9 2.073540e+05 3.8596 3.4282 2.1565 0.5987 0.360
 10 2.324480e+05 3.8675 3.4262 2.1404 0.6007 0.360
 11 2.573320e+05 3.8753 3.4237 2.1175 0.6028 0.360
 12 2.820020e+05 3.8830 3.4207 2.0825 0.6049 0.360
 13 3.064520e+05 3.8905 3.4163 2.0215 0.6071 0.360
 14 3.306830e+05 3.8977 3.4052 1.8477 0.6094 0.360
