#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.1460 3.4535 4.0000 0.7805 0.359
  2 5.790800e+03 4.1556 3.4521 3.9996 0.7816 0.359
  3 1.173970e+04 4.1643 3.4506 3.9990 0.7824 0.359
  4 1.792410e+04 4.1725 3.4492 3.9983 0.7831 0.360
  5 2.438710e+04 4.1802 3.4483 3.9974 0.7838 0.361
  6 3.114060e+04 4.1874 3.4469 3.9962 0.7844 0.362
  7 3.817720e+04 4.1941 3.4461 3.9948 0.7849 0.364
  8 4.547760e+04 4.2001 3.4449 3.9930 0.7853 0.365
  9 5.301650e+04 4.2055 3.4442 3.9908 0.7857 0.367
 10 6.076610e+04 4.2104 3.4435 3.9882 0.7861 0.370
 11 6.869850e+04 4.2146 3.4426 3.9853 0.7863 0.372
 12 7.678740e+04 4.2184 3.4421 3.9819 0.7866 0.375
 13 8.500880e+04 4.2217 3.4415 3.9784 0.7868 0.378
 14 9.334140e+04 4.2245 3.4406 3.9745 0.7870 0.381
 15 1.017670e+05 4.2270 3.4403 3.9697 0.7871 0.385
 16 1.102690e+05 4.2292 3.4399 3.9644 0.7872 0.388
 17 1.188350e+05 4.2310 3.4395 3.9588 0.7873 0.392
 18 1.274540e+05 4.2327 3.4391 3.9526 0.7874 0.395
 19 1.361160e+05 4.2342 3.4387 3.9461 0.7875 0.399
 20 1.448140e+05 4.2355 3.4380 3.9391 0.7875 0.403
 21 1.535420e+05 4.2367 3.4377 3.9315 0.7876 0.406
 22 1.622940e+05 4.2378 3.4374 3.9235 0.7876 0.410
 23 1.710660e+05 4.2388 3.4370 3.9149 0.7877 0.414
 24 1.798560e+05 4.2397 3.4367 3.9057 0.7877 0.418
 25 1.886590e+05 4.2405 3.4364 3.8960 0.7877 0.422
 26 1.974750e+05 4.2414 3.4360 3.8857 0.7877 0.426
 27 2.063020e+05 4.2421 3.4356 3.8746 0.7877 0.430
 28 2.151370e+05 4.2429 3.4350 3.8628 0.7877 0.435
 29 2.239800e+05 4.2436 3.4344 3.8501 0.7878 0.439
 30 2.328310e+05 4.2443 3.4340 3.8365 0.7878 0.443
 31 2.416880e+05 4.2449 3.4336 3.8216 0.7878 0.447
 32 2.505510e+05 4.2456 3.4332 3.8056 0.7878 0.451
 33 2.594210e+05 4.2462 3.4327 3.7881 0.7878 0.456
 34 2.682960e+05 4.2468 3.4317 3.7689 0.7878 0.460
 35 2.771770e+05 4.2473 3.4312 3.7477 0.7878 0.464
 36 2.860580e+05 4.2479 3.4306 3.7239 0.7878 0.469
 37 2.949170e+05 4.2484 3.4298 3.6971 0.7878 0.473
 38 3.037490e+05 4.2489 3.4288 3.6665 0.7879 0.477
 39 3.125510e+05 4.2493 3.4275 3.6310 0.7879 0.482
 40 3.213170e+05 4.2496 3.4265 3.5886 0.7880 0.486
 41 3.300410e+05 4.2499 3.4249 3.5359 0.7881 0.491
 42 3.387120e+05 4.2499 3.4230 3.4674 0.7883 0.495
 43 3.473130e+05 4.2496 3.4200 3.3684 0.7885 0.500
 44 3.558200e+05 4.2482 3.4143 3.1839 0.7887 0.505
 45 3.641850e+05 4.2397 3.3834 2.2963 0.7892 0.507
