#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.2274 3.4546 4.5000 0.8165 0.359
  2 4.337950e+03 4.2346 3.4537 4.4996 0.8175 0.359
  3 8.782530e+03 4.2412 3.4526 4.4991 0.8183 0.359
  4 1.337220e+04 4.2475 3.4518 4.4986 0.8190 0.359
  5 1.813450e+04 4.2534 3.4507 4.4978 0.8196 0.360
  6 2.308190e+04 4.2589 3.4500 4.4970 0.8202 0.361
  7 2.821710e+04 4.2641 3.4489 4.4960 0.8207 0.362
  8 3.353530e+04 4.2689 3.4484 4.4947 0.8212 0.363
  9 3.902690e+04 4.2733 3.4478 4.4933 0.8217 0.365
 10 4.467980e+04 4.2773 3.4468 4.4917 0.8221 0.366
 11 5.047980e+04 4.2809 3.4464 4.4898 0.8224 0.368
 12 5.641250e+04 4.2841 3.4460 4.4877 0.8227 0.370
 13 6.246350e+04 4.2870 3.4455 4.4854 0.8230 0.372
 14 6.861910e+04 4.2897 3.4447 4.4828 0.8232 0.375
 15 7.486630e+04 4.2920 3.4444 4.4799 0.8235 0.377
 16 8.119340e+04 4.2941 3.4441 4.4769 0.8236 0.380
 17 8.759000e+04 4.2960 3.4438 4.4736 0.8238 0.383
 18 9.404650e+04 4.2978 3.4435 4.4700 0.8239 0.386
 19 1.005550e+05 4.2994 3.4432 4.4662 0.8240 0.389
 20 1.071070e+05 4.3008 3.4429 4.4622 0.8241 0.392
 21 1.136980e+05 4.3022 3.4426 4.4580 0.8242 0.395
 22 1.203210e+05 4.3034 3.4419 4.4535 0.8243 0.398
 23 1.269730e+05 4.3046 3.4416 4.4487 0.8243 0.401
 24 1.336480e+05 4.3058 3.4414 4.4437 0.8244 0.405
 25 1.403440e+05 4.3069 3.4411 4.4384 0.8244 0.408
 26 1.470580e+05 4.3079 3.4409 4.4329 0.8245 0.411
 27 1.537860e+05 4.3089 3.4406 4.4270 0.8245 0.415
 28 1.605280e+05 4.3099 3.4403 4.4209 0.8245 0.418
 29 1.672820e+05 4.3109 3.4401 4.4145 0.8246 0.422
 30 1.740450e+05 4.3119 3.4398 4.4077 0.8246 0.425
 31 1.808170e+05 4.3128 3.4395 4.4006 0.8246 0.428
 32 1.875960e+05 4.3137 3.4392 4.3931 0.8246 0.432
 33 1.943830e+05 4.3147 3.4389 4.3852 0.8246 0.436
 34 2.011750e+05 4.3156 3.4386 4.3768 0.8246 0.439
 35 2.079730e+05 4.3165 3.4379 4.3680 0.8246 0.443
 36 2.147760e+05 4.3174 3.4376 4.3586 0.8246 0.446
 37 2.215830e+05 4.3182 3.4372 4.3486 0.8247 0.450
 38 2.283950e+05 4.3191 3.4369 4.3379 0.8247 0.454
 39 2.352120e+05 4.3200 3.4366 4.3266 0.8247 0.457
 40 2.420320e+05 4.3208 3.4362 4.3145 0.8247 0.461
 41 2.488560e+05 4.3216 3.4358 4.3016 0.8247 0.465
 42 2.556850e+05 4.3224 3.4354 4.2878 0.8247 0.468
 43 2.625170e+05 4.3232 3.4346 4.2728 0.8247 0.472
 44 2.693530e+05 4.3240 3.4342 4.2565 0.8247 0.476
 45 2.761930e+05 4.3247 3.4337 4.2388 0.8247 0.480
 46 2.830380e+05 4.3253 3.4332 4.2196 0.8247 0.483
 47 2.898870e+05 4.3260 3.4327 4.1985 0.8247 0.487
 48 2.967410e+05 4.3265 3.4317 4.1751 0.8247 0.491
 49 3.036000e+05 4.3270 3.4311 4.1488 0.8247 0.495
 50 3.104650e+05 4.3274 3.4305 4.1194 0.8247 0.499
 51 3.173360e+05 4.3277 3.4294 4.0859 0.8247 0.503
 52 3.242140e+05 4.3278 3.4286 4.0469 0.8247 0.507
 53 3.311000e+05 4.3277 3.4272 4.0010 0.8247 0.511
 54 3.379940e+05 4.3274 3.4257 3.9451 0.8247 0.516
 55 3.448990e+05 4.3266 3.4239 3.8741 0.8247 0.520
 56 3.518170e+05 4.3251 3.4218 3.7772 0.8247 0.524
 57 3.587520e+05 4.3220 3.4181 3.6224 0.8248 0.529
 58 3.657130e+05 4.3120 3.4059 3.1589 0.8249 0.534
 59 3.725640e+05 4.2926 3.3698 1.9439 0.8253 0.534
