   54137.8008     -0.72510629725118203       0.61497420700391714       0.26650381384818250     
   54137.8984     -0.72629571424367634       0.61380411870345686       0.26599661246742845     
   54138.0000     -0.72748289828354928       0.61263214651222919       0.26548859376126294     
   54138.1016     -0.72866784576582488       0.61145829387690531       0.26497975919578043     
   54138.1992     -0.72985055308769897       0.61028256425100613       0.26447011024030603     
   54138.3008     -0.73103101664868553       0.60910496109483259       0.26395964836737118     
   54138.3984     -0.73220923285029982       0.60792548787586875       0.26344837505289309     
   54138.5000     -0.73338519809662883       0.60674414806829791       0.26293629177597128     
   54138.6016     -0.73455890879402830       0.60556094515337189       0.26242340001905207     
   54138.6992     -0.73573036135123904       0.60437588261936237       0.26190970126791274     
   54138.8008     -0.73689955217951886       0.60318896396150656       0.26139519701164327     
   54138.8984     -0.73806647769234679       0.60200019268237914       0.26087988874281243     
   54139.0000     -0.73923113430593812       0.60080957229142729       0.26036377795727128     
   54139.1016     -0.74039351843898660       0.59961710630531040       0.25984686615430524     
   54139.1992     -0.74155362651271983       0.59842279824788325       0.25932915483663166     
   54139.3008     -0.74271145495107693       0.59722665165011768       0.25881064551037103     
   54139.3984     -0.74386700018034435       0.59602867005049276       0.25829133968522067     
   54139.5000     -0.74502025862971977       0.59482885699449939       0.25777123887424508     
   54139.6016     -0.74617122673099401       0.59362721603502655       0.25725034459404811     
   54139.6992     -0.74731990091865863       0.59242375073229192       0.25672865836474806     
   54139.8008     -0.74846627763000750       0.59121846465381500       0.25620618170997067     
   54139.8984     -0.74961035330482684       0.59001136137477272       0.25568291615700872     
   54140.0000     -0.75075212438591399       0.58880244447753660       0.25515886323662618     
   54140.1016     -0.75189158731875938       0.58759171755203710       0.25463402448322126     
   54140.1992     -0.75302873855164298       0.58637918419573354       0.25410840143481916     
   54140.3008     -0.75416357453575800       0.58516484801354574       0.25358199563304723     
   54140.3984     -0.75529609172486134       0.58394871261825532       0.25305480862331481     
   54140.5000     -0.75642628657579214       0.58273078163002645       0.25252684195461100     
   54140.6016     -0.75755415554816341       0.58151105867680331       0.25199809717968291     
   54140.6992     -0.75867969510445432       0.58028954739424243       0.25146857585501214     
   54140.8008     -0.75980290171008547       0.57906625142570434       0.25093827954081738     
   54140.8984     -0.76092377183312687       0.57784117442262806       0.25040720980122350     
   54141.0000     -0.76204230194478062       0.57661432004408086       0.24987536820407247     
   54141.1016     -0.76315848851907775       0.57538569195712308       0.24934275632108871     
   54141.1992     -0.76427232803294121       0.57415529383683639       0.24880937572789852     
   54141.3008     -0.76538381696631730       0.57292312936621492       0.24827522800399004     
   54141.3984     -0.76649295180180432       0.57168920223667696       0.24774031473294306     
   54141.5000     -0.76759972902520957       0.57045351614749173       0.24720463750218841     
   54141.6016     -0.76870414512518204       0.56921607480628356       0.24666819790323477     
   54141.6992     -0.76980619659334282       0.56797688192895246       0.24613099753164347     
   54141.8008     -0.77090587992433823       0.56673594123970639       0.24559303798705082     
   54141.8984     -0.77200319161555975       0.56549325647144721       0.24505432087334547     
   54142.0000     -0.77309812816761547       0.56424883136534165       0.24451484779849170     
   54142.1016     -0.77419068608402974       0.56300266967125190       0.24397462037472697     
   54142.1992     -0.77528086187134126       0.56175477514772021       0.24343364021856537     
   54142.3008     -0.77636865203918481       0.56050515156197811       0.24289190895081289     
   54142.3984     -0.77745405310000826       0.55925380269038960       0.24234942819677102     
   54142.5000     -0.77853706156955427       0.55800073231799263       0.24180619958604976     
   54142.6016     -0.77961767396656656       0.55674594423898571       0.24126222475279130     
   54142.6992     -0.78069588681288671       0.55548944225672037       0.24071750533567890     
   54142.8008     -0.78177169663356527       0.55423123018371090       0.24017204297795502     
   54142.8984     -0.78284509995659413       0.55297131184210579       0.23962583932763884     
   54143.0000     -0.78391609331336654       0.55170969106327650       0.23907889603736235     
   54143.1016     -0.78498467323844257       0.55044637168825350       0.23853121476457334     
   54143.1992     -0.78605083626964711       0.54918135756779995       0.23798279717158302     
   54143.3008     -0.78711457894818915       0.54791465256241223       0.23743364492558075     
   54143.3984     -0.78817589781840547       0.54664626054283860       0.23688375969887501     
   54143.5000     -0.78923478942829639       0.54537618538961530       0.23633314316870771     
   54143.6016     -0.79029125032923930       0.54410443099362293       0.23578179701751220     
   54143.6992     -0.79134527707617630       0.54283100125608785       0.23522972293293007     
   54143.8008     -0.79239686622771843       0.54155590008865639       0.23467692260786011     
   54143.8984     -0.79344601434595696       0.54027913141388650       0.23412339774068855     
   54144.0000     -0.79449271799697452       0.53900069916486126       0.23356915003513867     
   54144.1016     -0.79553697375066279       0.53772060728569981       0.23301418120050971     
   54144.1992     -0.79657877818088141       0.53643885973161309       0.23245849295171814     
   54144.3008     -0.79761812786563646       0.53515546046896889       0.23190208700934342     
   54144.3984     -0.79865501938692363       0.53387041347582798       0.23134496509987823     
   54144.5000     -0.79968944933129271       0.53258372274151233       0.23078712895555784     
   54144.6016     -0.80072141428967591       0.53129539226719147       0.23022858031463220     
   54144.6992     -0.80175091085761285       0.53000542606590983       0.22966932092139455     
   54144.8008     -0.80277793563549049       0.52871382816267032       0.22910935252623446     
   54144.8984     -0.80380248522841979       0.52742060259496049       0.22854867688588251     
   54145.0000     -0.80482455624682714       0.52612575341237111       0.22798729576326066     
   54145.1016     -0.80584414530639270       0.52482928467710688       0.22742521092771972     
   54145.1992     -0.80686124902828560       0.52353120046408264       0.22686242415509572     
   54145.3008     -0.80787586403947609       0.52223150486096392       0.22629893722774250     
   54145.3984     -0.80888798697264186       0.52093020196871687       0.22573475193478323     
