#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.0239 3.6364 2.5000 0.7819 0.270
  2 1.480610e+04 4.0373 3.6354 2.5000 0.7833 1.539
  3 4.192570e+04 4.0574 3.6285 2.5000 0.7847 4.510
  4 7.257230e+04 4.0745 3.6142 2.4999 0.7854 7.526
  5 1.042380e+05 4.0876 3.5992 2.4989 0.7858 9.971
  6 1.363380e+05 4.0972 3.5863 2.4956 0.7861 11.836
  7 1.686930e+05 4.1040 3.5752 2.4891 0.7864 13.242
  8 2.012250e+05 4.1086 3.5659 2.4787 0.7865 14.305
  9 2.338870e+05 4.1116 3.5582 2.4647 0.7866 15.117
 10 2.666480e+05 4.1137 3.5513 2.4471 0.7866 15.758
 11 2.995190e+05 4.1151 3.5449 2.4263 0.7867 16.271
 12 3.325070e+05 4.1160 3.5391 2.4025 0.7867 16.692
 13 3.656220e+05 4.1167 3.5339 2.3759 0.7868 17.041
 14 3.988730e+05 4.1171 3.5289 2.3468 0.7868 17.337
 15 4.322690e+05 4.1174 3.5240 2.3151 0.7869 17.588
 16 4.658170e+05 4.1176 3.5192 2.2812 0.7869 17.804
 17 4.995270e+05 4.1178 3.5150 2.2450 0.7870 17.991
 18 5.334050e+05 4.1180 3.5102 2.2067 0.7870 18.154
 19 5.674580e+05 4.1181 3.5058 2.1663 0.7871 18.297
 20 6.016930e+05 4.1182 3.5013 2.1237 0.7871 18.424
 21 6.361150e+05 4.1183 3.4968 2.0792 0.7872 18.535
 22 6.707300e+05 4.1184 3.4926 2.0325 0.7872 18.634
 23 7.055430e+05 4.1185 3.4881 1.9838 0.7873 18.721
 24 7.405590e+05 4.1186 3.4835 1.9331 0.7873 18.799
 25 7.757820e+05 4.1187 3.4787 1.8803 0.7874 18.867
 26 8.112150e+05 4.1188 3.4742 1.8254 0.7875 18.928
 27 8.468630e+05 4.1189 3.4695 1.7684 0.7875 18.981
 28 8.827280e+05 4.1190 3.4648 1.7092 0.7876 19.027
 29 9.188130e+05 4.1191 3.4602 1.6480 0.7877 19.066
 30 9.551200e+05 4.1192 3.4555 1.5846 0.7877 19.101
 31 9.916510e+05 4.1194 3.4514 1.5191 0.7878 19.128
 32 1.028410e+06 4.1195 3.4474 1.4517 0.7879 19.149
 33 1.065390e+06 4.1197 3.4423 1.3265 0.7880 19.165
