#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.8461 3.6355 1.9000 0.6652 0.262
  2 5.263570e+04 3.8622 3.6343 1.9000 0.6679 4.096
  3 1.595530e+05 3.8887 3.6149 1.8997 0.6715 10.953
  4 2.765810e+05 3.9092 3.5764 1.8825 0.6737 14.194
  5 3.932510e+05 3.9215 3.5461 1.8309 0.6747 15.553
  6 5.097650e+05 3.9281 3.5232 1.7520 0.6750 16.226
  7 6.269710e+05 3.9321 3.5042 1.6514 0.6753 16.622
  8 7.450740e+05 3.9346 3.4863 1.5315 0.6756 16.878
  9 8.642490e+05 3.9362 3.4695 1.3928 0.6759 17.055
 10 9.846040e+05 3.9373 3.4531 1.2352 0.6762 17.181
 11 1.106200e+06 3.9383 3.4405 1.0594 0.6766 17.270
