#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.3124 3.6393 4.0000 0.9127 0.264
  2 2.940140e+03 4.3239 3.6385 4.0000 0.9132 0.504
  3 7.674480e+03 4.3396 3.6365 4.0000 0.9136 0.952
  4 1.273260e+04 4.3538 3.6337 4.0000 0.9137 1.447
  5 1.786330e+04 4.3666 3.6307 4.0000 0.9137 1.954
  6 2.302490e+04 4.3780 3.6281 4.0000 0.9137 2.466
  7 2.820930e+04 4.3882 3.6253 4.0000 0.9138 2.979
  8 3.341330e+04 4.3975 3.6226 4.0000 0.9138 3.491
  9 3.863510e+04 4.4057 3.6197 4.0000 0.9138 3.999
 10 4.387280e+04 4.4132 3.6170 4.0000 0.9138 4.500
 11 4.912490e+04 4.4199 3.6146 4.0000 0.9138 4.990
 12 5.439010e+04 4.4260 3.6121 3.9999 0.9139 5.447
 13 5.966710e+04 4.4315 3.6092 3.9999 0.9139 5.811
 14 6.495470e+04 4.4366 3.6059 3.9998 0.9139 5.966
 15 7.025200e+04 4.4412 3.6016 3.9997 0.9139 5.814
 16 7.555820e+04 4.4455 3.5967 3.9996 0.9139 5.390
 17 8.087260e+04 4.4495 3.5920 3.9995 0.9139 4.703
 18 8.619470e+04 4.4532 3.5880 3.9995 0.9139 3.867
 19 9.152380e+04 4.4567 3.5861 3.9994 0.9139 2.980
 20 9.685940e+04 4.4599 3.5857 3.9994 0.9139 2.151
 21 1.022010e+05 4.4630 3.5872 3.9994 0.9139 1.487
 22 1.075480e+05 4.4660 3.5894 3.9994 0.9140 1.048
 23 1.129000e+05 4.4689 3.5917 3.9993 0.9140 0.838
 24 1.182570e+05 4.4716 3.5921 3.9993 0.9140 0.757
 25 1.236170e+05 4.4743 3.5914 3.9993 0.9140 0.725
 26 1.289820e+05 4.4769 3.5905 3.9993 0.9140 0.719
 27 1.343500e+05 4.4794 3.5892 3.9993 0.9140 0.723
 28 1.397210e+05 4.4819 3.5881 3.9993 0.9140 0.729
