#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.2199 3.5992 1.2000 0.5336 0.357
  2 1.673400e+05 3.2762 3.5943 1.2000 0.5358 0.447
  3 3.749340e+05 3.3419 3.5873 1.2000 0.5383 0.709
  4 6.148060e+05 3.4140 3.5780 1.2000 0.5416 1.275
  5 8.748900e+05 3.4864 3.5485 1.1994 0.5456 2.231
  6 1.140910e+06 3.5531 3.5158 1.1964 0.5502 3.499
  7 1.402740e+06 3.6106 3.4893 1.1868 0.5551 4.868
  8 1.655380e+06 3.6590 3.4658 1.1639 0.5604 6.141
  9 1.896470e+06 3.6994 3.4447 1.1213 0.5660 7.257
 10 2.124460e+06 3.7338 3.4244 1.0547 0.5720 8.217
