#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.1423 3.5773 3.5000 0.8111 0.315
  2 9.715430e+03 4.1560 3.5760 3.4999 0.8123 0.348
  3 2.316240e+04 4.1710 3.5743 3.4998 0.8129 0.409
  4 3.915380e+04 4.1858 3.5722 3.4997 0.8134 0.495
  5 5.636520e+04 4.1989 3.5702 3.4994 0.8137 0.597
  6 7.409460e+04 4.2100 3.5681 3.4990 0.8138 0.708
  7 9.206080e+04 4.2193 3.5660 3.4984 0.8139 0.825
  8 1.101580e+05 4.2272 3.5636 3.4977 0.8140 0.946
  9 1.283420e+05 4.2339 3.5608 3.4966 0.8141 1.069
 10 1.465930e+05 4.2397 3.5498 3.4966 0.8141 1.195
 11 1.648930e+05 4.2449 3.5404 3.4965 0.8141 1.322
 12 1.832350e+05 4.2496 3.5337 3.4964 0.8142 1.450
 13 2.016090e+05 4.2539 3.5290 3.4963 0.8142 1.579
 14 2.200110e+05 4.2579 3.5249 3.4961 0.8142 1.708
 15 2.384370e+05 4.2618 3.5215 3.4960 0.8142 1.836
 16 2.568810e+05 4.2655 3.5185 3.4958 0.8143 1.964
 17 2.753430e+05 4.2692 3.5160 3.4955 0.8143 2.092
 18 2.938200e+05 4.2728 3.5132 3.4953 0.8143 2.219
 19 3.123100e+05 4.2765 3.5111 3.4950 0.8143 2.346
 20 3.308130e+05 4.2801 3.5086 3.4946 0.8143 2.472
 21 3.493270e+05 4.2838 3.5066 3.4943 0.8143 2.597
 22 3.678520e+05 4.2875 3.5046 3.4938 0.8143 2.721
 23 3.863870e+05 4.2913 3.5026 3.4934 0.8143 2.845
 24 4.049320e+05 4.2951 3.5005 3.4929 0.8144 2.968
 25 4.234870e+05 4.2990 3.4990 3.4923 0.8144 3.090
 26 4.420510e+05 4.3029 3.4972 3.4917 0.8144 3.211
 27 4.606250e+05 4.3069 3.4953 3.4910 0.8144 3.331
 28 4.792070e+05 4.3109 3.4937 3.4903 0.8144 3.451
 29 4.977990e+05 4.3150 3.4921 3.4895 0.8144 3.570
 30 5.164000e+05 4.3191 3.4905 3.4886 0.8144 3.688
 31 5.350100e+05 4.3233 3.4889 3.4877 0.8144 3.805
 32 5.536300e+05 4.3276 3.4872 3.4867 0.8144 3.921
 33 5.722590e+05 4.3319 3.4856 3.4856 0.8144 4.036
 34 5.908960e+05 4.3362 3.4840 3.4844 0.8144 4.150
 35 6.095440e+05 4.3406 3.4827 3.4832 0.8144 4.263
 36 6.282010e+05 4.3451 3.4811 3.4819 0.8145 4.377
 37 6.468670e+05 4.3495 3.4794 3.4805 0.8145 4.489
 38 6.655430e+05 4.3541 3.4776 3.4790 0.8145 4.593
 39 6.842290e+05 4.3586 3.4757 3.4773 0.8145 4.678
 40 7.029250e+05 4.3632 3.4733 3.4756 0.8145 4.731
 41 7.216310e+05 4.3678 3.4702 3.4738 0.8145 4.740
 42 7.403480e+05 4.3725 3.4673 3.4718 0.8145 4.694
 43 7.590760e+05 4.3771 3.4638 3.4698 0.8145 4.592
 44 7.778140e+05 4.3816 3.4600 3.4656 0.8145 4.436
 45 7.965670e+05 4.3848 3.4564 3.4487 0.8145 4.248
 46 8.153520e+05 4.3846 3.4530 3.4013 0.8145 4.077
 47 8.342140e+05 4.3820 3.4490 3.3336 0.8146 3.954
 48 8.531850e+05 4.3777 3.4459 3.2520 0.8146 3.902
 49 8.722880e+05 4.3712 3.4425 3.1537 0.8146 3.935
 50 8.915430e+05 4.3626 3.4385 3.0395 0.8147 4.049
 51 9.109690e+05 4.3502 3.4340 2.8939 0.8147 4.199
 52 9.306000e+05 4.3339 3.4287 2.7151 0.8148 4.366
 53 9.504660e+05 4.3117 3.4203 2.4790 0.8148 4.558
 54 9.706160e+05 4.2774 3.4069 2.1047 0.8149 4.798
