#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.2219 3.5791 4.0000 0.8496 0.318
  2 6.388050e+03 4.2365 3.5777 4.0000 0.8505 0.335
  3 1.425800e+04 4.2512 3.5762 3.9999 0.8511 0.365
  4 2.348510e+04 4.2662 3.5745 3.9998 0.8515 0.409
  5 3.376250e+04 4.2805 3.5727 3.9996 0.8518 0.466
  6 4.473240e+04 4.2935 3.5709 3.9994 0.8520 0.531
  7 5.612100e+04 4.3048 3.5691 3.9990 0.8522 0.604
  8 6.775420e+04 4.3147 3.5674 3.9985 0.8522 0.680
  9 7.953040e+04 4.3233 3.5656 3.9978 0.8523 0.760
 10 9.139270e+04 4.3308 3.5636 3.9969 0.8524 0.842
 11 1.033090e+05 4.3374 3.5620 3.9958 0.8524 0.925
 12 1.152620e+05 4.3433 3.5601 3.9944 0.8524 1.009
 13 1.272410e+05 4.3487 3.5549 3.9944 0.8524 1.094
 14 1.392380e+05 4.3536 3.5451 3.9943 0.8525 1.179
 15 1.512490e+05 4.3583 3.5386 3.9943 0.8525 1.264
 16 1.632710e+05 4.3627 3.5340 3.9942 0.8525 1.348
 17 1.753020e+05 4.3668 3.5299 3.9942 0.8525 1.431
 18 1.873410e+05 4.3709 3.5264 3.9941 0.8525 1.511
 19 1.993860e+05 4.3748 3.5234 3.9940 0.8525 1.585
 20 2.114380e+05 4.3787 3.5208 3.9939 0.8525 1.649
 21 2.234940e+05 4.3825 3.5182 3.9937 0.8525 1.697
 22 2.355560e+05 4.3863 3.5155 3.9936 0.8525 1.724
 23 2.476220e+05 4.3901 3.5131 3.9935 0.8525 1.725
 24 2.596920e+05 4.3938 3.5109 3.9933 0.8526 1.697
 25 2.717670e+05 4.3976 3.5085 3.9931 0.8526 1.639
 26 2.838450e+05 4.4014 3.5065 3.9930 0.8526 1.552
 27 2.959280e+05 4.4052 3.5054 3.9928 0.8526 1.438
 28 3.080140e+05 4.4090 3.5048 3.9926 0.8526 1.299
 29 3.201040e+05 4.4128 3.5058 3.9925 0.8526 1.141
 30 3.321980e+05 4.4167 3.5109 3.9923 0.8526 0.969
 31 3.442950e+05 4.4202 3.5362 3.9876 0.8526 0.799
 32 3.564010e+05 4.4222 3.5394 3.9645 0.8526 0.644
 33 3.685370e+05 4.4239 3.5397 3.9381 0.8526 0.518
 34 3.807080e+05 4.4254 3.5392 3.9091 0.8526 0.423
 35 3.929190e+05 4.4264 3.5388 3.8763 0.8526 0.359
 36 4.051740e+05 4.4270 3.5377 3.8383 0.8526 0.322
 37 4.174780e+05 4.4268 3.5368 3.7933 0.8527 0.306
 38 4.298380e+05 4.4257 3.5356 3.7387 0.8527 0.305
 39 4.422660e+05 4.4234 3.5343 3.6714 0.8527 0.319
 40 4.547730e+05 4.4192 3.5327 3.5856 0.8527 0.351
 41 4.673790e+05 4.4121 3.5306 3.4700 0.8527 0.413
 42 4.801100e+05 4.3996 3.5279 3.2988 0.8528 0.526
 43 4.930150e+05 4.3735 3.5227 2.9729 0.8528 0.671
 44 5.062150e+05 4.2866 3.4993 1.6189 0.8529 0.993
