#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.1296 3.6259 1.8000 0.4976 0.317
  2 2.339380e+05 3.1495 3.6243 1.8000 0.4986 0.317
  3 4.940150e+05 3.1739 3.6223 1.8000 0.4999 0.317
  4 7.816360e+05 3.2032 3.6196 1.8000 0.5015 0.317
  5 1.095470e+06 3.2380 3.6168 1.8000 0.5036 0.317
  6 1.430200e+06 3.2780 3.6135 1.8000 0.5063 0.317
  7 1.776710e+06 3.3223 3.6095 1.8000 0.5097 0.575
  8 2.124480e+06 3.3624 3.6034 1.8000 0.5125 1.097
  9 2.483620e+06 3.4009 3.5899 1.7999 0.5150 1.859
 10 2.861050e+06 3.4393 3.5680 1.7992 0.5176 2.821
 11 3.250770e+06 3.4767 3.5515 1.7969 0.5202 3.899
 12 3.645500e+06 3.5119 3.5368 1.7905 0.5227 5.001
 13 4.039640e+06 3.5446 3.5236 1.7765 0.5252 6.059
 14 4.429350e+06 3.5743 3.5115 1.7505 0.5277 7.045
 15 4.811820e+06 3.6013 3.4996 1.7084 0.5303 7.948
 16 5.184680e+06 3.6259 3.4869 1.6456 0.5332 8.764
 17 5.545480e+06 3.6485 3.4729 1.5587 0.5363 9.499
 18 5.891340e+06 3.6697 3.4567 1.4436 0.5400 10.155
 19 6.218950e+06 3.6902 3.4372 1.2968 0.5444 10.733
 20 6.524380e+06 3.7110 3.4128 1.1152 0.5498 11.235
 21 6.771680e+06 3.7257 3.3866 0.5545 0.5545 11.235
