#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.9193 3.5381 3.0000 0.6650 0.344
  2 3.629560e+04 3.9344 3.5365 3.0000 0.6672 0.344
  3 7.869940e+04 3.9520 3.5342 2.9999 0.6703 0.344
  4 1.265360e+05 3.9709 3.5321 2.9998 0.6741 0.344
  5 1.777560e+05 3.9896 3.5297 2.9996 0.6787 0.344
  6 2.298610e+05 4.0069 3.5274 2.9992 0.6837 0.344
  7 2.810190e+05 4.0223 3.5258 2.9987 0.6889 0.344
  8 3.303040e+05 4.0360 3.5239 2.9980 0.6942 0.344
  9 3.773910e+05 4.0483 3.5227 2.9971 0.6995 0.344
 10 4.222390e+05 4.0595 3.5210 2.9959 0.7047 0.414
 11 4.649260e+05 4.0671 3.5203 2.9944 0.7081 0.524
 12 5.078740e+05 4.0735 3.5197 2.9928 0.7106 0.662
 13 5.525690e+05 4.0794 3.5187 2.9908 0.7126 0.823
 14 5.989210e+05 4.0849 3.5181 2.9884 0.7142 1.000
 15 6.464790e+05 4.0904 3.5177 2.9873 0.7156 1.186
 16 6.947850e+05 4.0958 3.5172 2.9870 0.7167 1.377
 17 7.434890e+05 4.1014 3.5168 2.9865 0.7177 1.571
 18 7.923460e+05 4.1072 3.5158 2.9860 0.7185 1.763
 19 8.411870e+05 4.1133 3.5154 2.9855 0.7193 1.954
 20 8.899070e+05 4.1197 3.5148 2.9849 0.7200 2.141
 21 9.384360e+05 4.1265 3.5142 2.9842 0.7208 2.325
 22 9.867310e+05 4.1337 3.5131 2.9834 0.7215 2.505
 23 1.034760e+06 4.1412 3.5125 2.9825 0.7221 2.681
 24 1.082520e+06 4.1490 3.5114 2.9815 0.7228 2.854
 25 1.129990e+06 4.1572 3.5106 2.9804 0.7235 3.023
 26 1.177160e+06 4.1657 3.5098 2.9793 0.7242 3.188
 27 1.224040e+06 4.1744 3.5086 2.9780 0.7248 3.349
 28 1.270620e+06 4.1834 3.5077 2.9766 0.7255 3.507
 29 1.316900e+06 4.1926 3.5065 2.9750 0.7262 3.661
 30 1.362890e+06 4.2020 3.5051 2.9734 0.7269 3.812
 31 1.408570e+06 4.2117 3.5043 2.9715 0.7275 3.960
 32 1.453960e+06 4.2213 3.5030 2.9696 0.7282 4.104
 33 1.499070e+06 4.2312 3.5016 2.9675 0.7288 4.244
 34 1.543880e+06 4.2412 3.5003 2.9653 0.7295 4.382
 35 1.588400e+06 4.2513 3.4994 2.9629 0.7302 4.517
 36 1.632630e+06 4.2614 3.4980 2.9603 0.7309 4.649
 37 1.676570e+06 4.2716 3.4967 2.9572 0.7315 4.779
 38 1.720210e+06 4.2809 3.4952 2.9463 0.7322 4.906
 39 1.763570e+06 4.2835 3.4935 2.8888 0.7329 5.033
 40 1.806700e+06 4.2797 3.4908 2.7872 0.7337 5.161
 41 1.849410e+06 4.2683 3.4879 2.6348 0.7345 5.291
 42 1.891520e+06 4.2501 3.4835 2.4381 0.7356 5.423
 43 1.932660e+06 4.2219 3.4776 2.1665 0.7369 5.556
 44 1.972380e+06 4.1758 3.4653 1.7193 0.7388 5.683
