#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.1164 3.5914 1.9000 0.4923 0.334
  2 1.976130e+05 3.1326 3.5900 1.9000 0.4931 0.334
  3 4.056270e+05 3.1512 3.5884 1.9000 0.4940 0.334
  4 6.248530e+05 3.1722 3.5865 1.9000 0.4952 0.334
  5 8.558890e+05 3.1960 3.5844 1.9000 0.4965 0.334
  6 1.098920e+06 3.2227 3.5820 1.9000 0.4981 0.334
  7 1.353460e+06 3.2526 3.5793 1.9000 0.5001 0.334
  8 1.618120e+06 3.2855 3.5763 1.9000 0.5024 0.334
  9 1.890420e+06 3.3214 3.5731 1.9000 0.5052 0.334
 10 2.166890e+06 3.3596 3.5695 1.9000 0.5085 0.334
 11 2.443450e+06 3.3996 3.5658 1.9000 0.5124 0.334
 12 2.715960e+06 3.4405 3.5619 1.9000 0.5168 0.334
 13 2.980830e+06 3.4816 3.5576 1.9000 0.5219 0.334
 14 3.235270e+06 3.5222 3.5538 1.9000 0.5274 0.334
 15 3.477440e+06 3.5617 3.5499 1.9000 0.5335 0.334
 16 3.706240e+06 3.5998 3.5462 1.9000 0.5401 0.334
 17 3.921160e+06 3.6360 3.5426 1.8999 0.5472 0.334
 18 4.122130e+06 3.6703 3.5387 1.8998 0.5545 0.334
 19 4.309370e+06 3.7026 3.5356 1.8997 0.5622 0.334
 20 4.483370e+06 3.7328 3.5325 1.8993 0.5700 0.334
 21 4.644740e+06 3.7611 3.5296 1.8986 0.5779 0.399
 22 4.794230e+06 3.7846 3.5260 1.8973 0.5848 0.509
 23 4.935150e+06 3.8047 3.5229 1.8952 0.5909 0.653
 24 5.069950e+06 3.8225 3.5197 1.8917 0.5964 0.821
 25 5.199760e+06 3.8385 3.5159 1.8858 0.6016 1.004
 26 5.325080e+06 3.8530 3.5027 1.8850 0.6064 1.198
 27 5.446090e+06 3.8664 3.4576 1.8815 0.6110 1.397
 28 5.563030e+06 3.8787 3.4466 1.8769 0.6155 1.598
 29 5.675960e+06 3.8903 3.4394 1.8714 0.6197 1.799
 30 5.784930e+06 3.9011 3.4330 1.8650 0.6239 1.997
 31 5.890030e+06 3.9113 3.4281 1.8577 0.6280 2.191
 32 5.991360e+06 3.9211 3.4234 1.8495 0.6321 2.380
 33 6.088980e+06 3.9305 3.4185 1.8378 0.6360 2.564
 34 6.183020e+06 3.9394 3.4084 1.7413 0.6400 2.737
 35 6.271730e+06 3.9482 3.3649 0.6441 0.6441 2.737
