#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.6189 3.5619 2.5000 0.5609 0.336
  2 1.004080e+05 3.6412 3.5598 2.5000 0.5633 0.336
  3 2.167410e+05 3.6690 3.5572 2.5000 0.5667 0.336
  4 3.477810e+05 3.7012 3.5540 2.5000 0.5711 0.336
  5 4.881000e+05 3.7355 3.5507 2.5000 0.5766 0.336
  6 6.300420e+05 3.7693 3.5474 2.5000 0.5831 0.336
  7 7.675050e+05 3.8007 3.5443 2.4999 0.5902 0.336
  8 8.974010e+05 3.8292 3.5415 2.4999 0.5977 0.336
  9 1.018760e+06 3.8547 3.5386 2.4997 0.6054 0.336
 10 1.131620e+06 3.8776 3.5363 2.4995 0.6131 0.336
 11 1.236410e+06 3.8982 3.5343 2.4992 0.6208 0.336
 12 1.333710e+06 3.9171 3.5324 2.4987 0.6285 0.336
 13 1.424140e+06 3.9343 3.5307 2.4981 0.6360 0.400
 14 1.508290e+06 3.9475 3.5286 2.4971 0.6418 0.507
 15 1.588860e+06 3.9580 3.5264 2.4958 0.6466 0.643
 16 1.667910e+06 3.9668 3.5239 2.4941 0.6506 0.803
 17 1.746250e+06 3.9743 3.5214 2.4917 0.6542 0.981
 18 1.824160e+06 3.9808 3.5168 2.4904 0.6573 1.171
 19 1.901650e+06 3.9865 3.4701 2.4885 0.6601 1.369
 20 1.978650e+06 3.9916 3.4606 2.4861 0.6626 1.572
 21 2.055060e+06 3.9961 3.4548 2.4832 0.6650 1.777
 22 2.130750e+06 4.0003 3.4505 2.4797 0.6672 1.982
 23 2.205640e+06 4.0042 3.4468 2.4757 0.6692 2.186
 24 2.279640e+06 4.0079 3.4437 2.4712 0.6712 2.386
 25 2.352680e+06 4.0114 3.4407 2.4661 0.6731 2.584
 26 2.424720e+06 4.0147 3.4383 2.4605 0.6749 2.777
 27 2.495710e+06 4.0179 3.4356 2.4544 0.6767 2.967
 28 2.565640e+06 4.0211 3.4338 2.4478 0.6785 3.151
 29 2.634480e+06 4.0242 3.4318 2.4406 0.6803 3.332
 30 2.702220e+06 4.0272 3.4298 2.4329 0.6820 3.507
 31 2.768860e+06 4.0303 3.4278 2.4247 0.6838 3.678
 32 2.834390e+06 4.0333 3.4262 2.4159 0.6855 3.844
 33 2.898820e+06 4.0362 3.4245 2.4067 0.6872 4.004
 34 2.962170e+06 4.0391 3.4228 2.3970 0.6889 4.161
 35 3.024420e+06 4.0421 3.4211 2.3867 0.6906 4.313
 36 3.085580e+06 4.0451 3.4191 2.3738 0.6924 4.461
 37 3.145660e+06 4.0481 3.4171 2.3505 0.6942 4.605
 38 3.204640e+06 4.0511 3.4106 2.2541 0.6960 4.748
 39 3.262540e+06 4.0546 3.3847 1.8578 0.6980 4.888
 40 3.296860e+06 4.0464 3.3521 0.6975 0.6975 4.888
