#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.9877 3.5634 1.7000 0.6814 0.311
  2 3.828870e+04 3.9956 3.5618 1.6764 0.6845 0.488
  3 9.058510e+04 4.0043 3.5569 1.6173 0.6877 1.017
  4 1.520270e+05 4.0134 3.5436 1.6172 0.6912 1.998
  5 2.175210e+05 4.0214 3.5009 1.6160 0.6946 3.286
  6 2.844000e+05 4.0280 3.4832 1.6130 0.6976 4.655
  7 3.512520e+05 4.0335 3.4702 1.6066 0.7003 5.932
  8 4.174510e+05 4.0380 3.4597 1.5958 0.7027 7.040
  9 4.827020e+05 4.0421 3.4512 1.5801 0.7050 7.979
 10 5.467690e+05 4.0460 3.4443 1.5591 0.7072 8.769
 11 6.094530e+05 4.0499 3.4375 1.5333 0.7095 9.438
 12 6.705920e+05 4.0538 3.4316 1.5028 0.7118 10.012
 13 7.300510e+05 4.0579 3.4262 1.4682 0.7143 10.508
 14 7.877120e+05 4.0621 3.4210 1.4298 0.7169 10.944
 15 8.434700e+05 4.0665 3.4150 1.3695 0.7196 11.329
