#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.2347 3.5802 3.0000 0.8513 0.325
  2 6.763670e+03 4.2471 3.5789 2.9994 0.8526 0.378
  3 1.806180e+04 4.2630 3.5765 2.9979 0.8537 0.498
  4 3.036860e+04 4.2757 3.5733 2.9953 0.8540 0.644
  5 4.294950e+04 4.2858 3.5706 2.9915 0.8541 0.802
  6 5.565700e+04 4.2938 3.5676 2.9859 0.8543 0.968
  7 6.845030e+04 4.3001 3.5629 2.9771 0.8543 1.140
  8 8.131160e+04 4.3056 3.5471 2.9770 0.8544 1.315
  9 9.422100e+04 4.3102 3.5391 2.9770 0.8545 1.493
 10 1.071670e+05 4.3142 3.5335 2.9769 0.8545 1.671
 11 1.201420e+05 4.3179 3.5292 2.9768 0.8545 1.850
 12 1.331410e+05 4.3212 3.5258 2.9767 0.8546 2.028
 13 1.461580e+05 4.3243 3.5228 2.9765 0.8546 2.206
 14 1.591920e+05 4.3274 3.5200 2.9764 0.8546 2.382
 15 1.722400e+05 4.3303 3.5175 2.9762 0.8546 2.557
 16 1.853000e+05 4.3333 3.5153 2.9759 0.8546 2.731
 17 1.983710e+05 4.3362 3.5130 2.9757 0.8547 2.903
 18 2.114520e+05 4.3391 3.5108 2.9753 0.8547 3.074
 19 2.245440e+05 4.3421 3.5089 2.9750 0.8547 3.243
 20 2.376440e+05 4.3451 3.5071 2.9746 0.8547 3.410
 21 2.507540e+05 4.3481 3.5052 2.9742 0.8547 3.576
 22 2.638720e+05 4.3512 3.5037 2.9737 0.8547 3.740
 23 2.769990e+05 4.3543 3.5019 2.9731 0.8547 3.903
 24 2.901340e+05 4.3575 3.5004 2.9725 0.8548 4.064
 25 3.032780e+05 4.3607 3.4985 2.9719 0.8548 4.223
 26 3.164300e+05 4.3639 3.4971 2.9711 0.8548 4.380
 27 3.295900e+05 4.3672 3.4955 2.9704 0.8548 4.536
 28 3.427590e+05 4.3705 3.4941 2.9695 0.8548 4.691
 29 3.559350e+05 4.3739 3.4926 2.9686 0.8548 4.843
 30 3.691200e+05 4.3773 3.4911 2.9676 0.8548 4.995
 31 3.823140e+05 4.3808 3.4900 2.9665 0.8548 5.144
 32 3.955150e+05 4.3843 3.4885 2.9653 0.8549 5.293
 33 4.087250e+05 4.3878 3.4870 2.9640 0.8549 5.439
 34 4.219430e+05 4.3913 3.4857 2.9627 0.8549 5.584
 35 4.351700e+05 4.3949 3.4844 2.9613 0.8549 5.728
 36 4.484040e+05 4.3985 3.4828 2.9597 0.8549 5.870
 37 4.616480e+05 4.4022 3.4818 2.9581 0.8549 6.010
 38 4.749000e+05 4.4058 3.4802 2.9563 0.8549 6.150
 39 4.881610e+05 4.4095 3.4791 2.9545 0.8549 6.287
 40 5.014300e+05 4.4132 3.4775 2.9525 0.8549 6.426
 41 5.147080e+05 4.4170 3.4764 2.9504 0.8550 6.567
 42 5.279950e+05 4.4207 3.4748 2.9482 0.8550 6.705
 43 5.412910e+05 4.4245 3.4736 2.9459 0.8550 6.838
 44 5.545960e+05 4.4282 3.4719 2.9434 0.8550 6.962
 45 5.679100e+05 4.4320 3.4698 2.9408 0.8550 7.067
 46 5.812340e+05 4.4358 3.4674 2.9380 0.8550 7.149
 47 5.945670e+05 4.4393 3.4649 2.9333 0.8550 7.201
 48 6.079110e+05 4.4416 3.4617 2.9193 0.8551 7.230
 49 6.212740e+05 4.4390 3.4581 2.8693 0.8551 7.279
 50 6.346830e+05 4.4317 3.4541 2.7861 0.8551 7.378
 51 6.481660e+05 4.4201 3.4512 2.6739 0.8551 7.519
 52 6.617470e+05 4.4039 3.4468 2.5280 0.8552 7.676
 53 6.754490e+05 4.3817 3.4423 2.3359 0.8552 7.853
 54 6.893000e+05 4.3549 3.4348 2.0984 0.8553 8.054
 55 7.033060e+05 4.3198 3.4243 1.7506 0.8556 8.307
