#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.2187 3.5674 2.5000 0.8174 0.402
  2 2.665130e+04 4.2207 3.5659 2.4797 0.8187 0.613
  3 4.517730e+04 4.2214 3.5630 2.4603 0.8192 0.880
  4 6.421200e+04 4.2218 3.5586 2.4308 0.8194 1.178
  5 8.350210e+04 4.2221 3.5361 2.4307 0.8196 1.492
  6 1.029430e+05 4.2223 3.5251 2.4306 0.8198 1.813
  7 1.224890e+05 4.2224 3.5184 2.4303 0.8199 2.137
  8 1.421140e+05 4.2225 3.5133 2.4300 0.8199 2.461
  9 1.617980e+05 4.2226 3.5095 2.4296 0.8200 2.783
 10 1.815280e+05 4.2227 3.5064 2.4292 0.8201 3.100
 11 2.012960e+05 4.2228 3.5034 2.4285 0.8201 3.412
 12 2.210960e+05 4.2228 3.5008 2.4278 0.8201 3.719
 13 2.409240e+05 4.2229 3.4986 2.4269 0.8202 4.020
 14 2.607760e+05 4.2229 3.4965 2.4259 0.8202 4.314
 15 2.806510e+05 4.2230 3.4944 2.4247 0.8202 4.602
 16 3.005470e+05 4.2230 3.4927 2.4233 0.8203 4.884
 17 3.204640e+05 4.2231 3.4911 2.4217 0.8203 5.160
 18 3.404010e+05 4.2231 3.4894 2.4199 0.8203 5.429
 19 3.603570e+05 4.2232 3.4882 2.4179 0.8204 5.693
 20 3.803330e+05 4.2232 3.4866 2.4157 0.8204 5.951
 21 4.003280e+05 4.2232 3.4854 2.4133 0.8204 6.204
 22 4.203420e+05 4.2233 3.4843 2.4106 0.8204 6.451
 23 4.403750e+05 4.2233 3.4831 2.4076 0.8205 6.692
 24 4.604270e+05 4.2234 3.4819 2.4044 0.8205 6.928
 25 4.804980e+05 4.2234 3.4807 2.4009 0.8205 7.160
 26 5.005890e+05 4.2234 3.4800 2.3971 0.8205 7.387
 27 5.206990e+05 4.2235 3.4789 2.3930 0.8206 7.609
 28 5.408290e+05 4.2235 3.4778 2.3886 0.8206 7.827
 29 5.609790e+05 4.2236 3.4770 2.3840 0.8206 8.040
 30 5.811490e+05 4.2236 3.4759 2.3790 0.8206 8.249
 31 6.013390e+05 4.2236 3.4752 2.3736 0.8207 8.454
 32 6.215500e+05 4.2237 3.4740 2.3680 0.8207 8.654
 33 6.417820e+05 4.2237 3.4734 2.3620 0.8207 8.851
 34 6.620340e+05 4.2238 3.4726 2.3557 0.8208 9.044
 35 6.823080e+05 4.2238 3.4714 2.3490 0.8208 9.234
 36 7.026040e+05 4.2239 3.4707 2.3419 0.8208 9.420
 37 7.229200e+05 4.2239 3.4699 2.3345 0.8209 9.602
 38 7.432480e+05 4.2240 3.4688 2.3268 0.8209 9.781
 39 7.635890e+05 4.2240 3.4680 2.3186 0.8209 9.957
 40 7.839460e+05 4.2241 3.4672 2.3101 0.8210 10.129
 41 8.043200e+05 4.2242 3.4664 2.3012 0.8211 10.299
 42 8.247150e+05 4.2243 3.4656 2.2919 0.8211 10.467
 43 8.451330e+05 4.2244 3.4643 2.2822 0.8212 10.632
 44 8.655760e+05 4.2246 3.4635 2.2720 0.8213 10.794
 45 8.860480e+05 4.2247 3.4626 2.2615 0.8214 10.955
 46 9.065490e+05 4.2249 3.4617 2.2505 0.8215 11.113
 47 9.270820e+05 4.2251 3.4608 2.2391 0.8216 11.268
 48 9.476470e+05 4.2253 3.4599 2.2273 0.8218 11.422
 49 9.682460e+05 4.2255 3.4589 2.2149 0.8219 11.575
 50 9.888780e+05 4.2257 3.4579 2.2022 0.8221 11.725
 51 1.009540e+06 4.2260 3.4567 2.1889 0.8222 11.873
 52 1.030230e+06 4.2262 3.4555 2.1753 0.8224 12.018
 53 1.050950e+06 4.2265 3.4543 2.1611 0.8226 12.161
 54 1.071680e+06 4.2268 3.4533 2.1465 0.8228 12.301
 55 1.092440e+06 4.2272 3.4522 2.1314 0.8230 12.440
 56 1.113220e+06 4.2275 3.4511 2.1158 0.8233 12.576
 57 1.134020e+06 4.2279 3.4499 2.0996 0.8236 12.711
 58 1.154820e+06 4.2284 3.4486 2.0830 0.8239 12.843
 59 1.175610e+06 4.2289 3.4474 2.0658 0.8242 12.973
 60 1.196400e+06 4.2294 3.4460 2.0481 0.8245 13.100
 61 1.217170e+06 4.2299 3.4447 2.0299 0.8249 13.224
 62 1.237910e+06 4.2305 3.4432 2.0113 0.8253 13.346
 63 1.258600e+06 4.2312 3.4418 1.9921 0.8257 13.465
 64 1.279240e+06 4.2319 3.4402 1.9724 0.8262 13.580
 65 1.299800e+06 4.2326 3.4386 1.9522 0.8267 13.694
 66 1.320280e+06 4.2334 3.4370 1.9316 0.8272 13.803
 67 1.340650e+06 4.2342 3.4358 1.9105 0.8277 13.909
 68 1.360910e+06 4.2351 3.4341 1.8890 0.8283 14.011
 69 1.381030e+06 4.2360 3.4321 1.8626 0.8290 14.110
 70 1.401010e+06 4.2371 3.4288 1.8043 0.8297 14.207
 71 1.420820e+06 4.2383 3.4108 1.3529 0.8305 14.332
