#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.2140 3.4789 4.0000 0.8051 0.359
  2 6.069900e+03 4.2219 3.4780 3.9995 0.8063 0.359
  3 1.248490e+04 4.2291 3.4766 3.9988 0.8072 0.360
  4 1.929370e+04 4.2360 3.4758 3.9980 0.8080 0.362
  5 2.653440e+04 4.2426 3.4750 3.9970 0.8087 0.364
  6 3.420810e+04 4.2488 3.4739 3.9957 0.8094 0.367
  7 4.229200e+04 4.2546 3.4730 3.9941 0.8100 0.371
  8 5.074950e+04 4.2599 3.4723 3.9921 0.8105 0.375
  9 5.953750e+04 4.2648 3.4716 3.9897 0.8109 0.380
 10 6.861100e+04 4.2691 3.4706 3.9870 0.8113 0.386
 11 7.792710e+04 4.2731 3.4699 3.9838 0.8116 0.393
 12 8.744650e+04 4.2767 3.4693 3.9802 0.8119 0.400
 13 9.713440e+04 4.2800 3.4688 3.9761 0.8121 0.407
 14 1.069610e+05 4.2830 3.4683 3.9714 0.8123 0.415
 15 1.169010e+05 4.2858 3.4677 3.9663 0.8125 0.423
 16 1.269340e+05 4.2885 3.4672 3.9606 0.8126 0.431
 17 1.370420e+05 4.2910 3.4667 3.9543 0.8128 0.440
 18 1.472110e+05 4.2934 3.4661 3.9474 0.8129 0.449
 19 1.574300e+05 4.2957 3.4656 3.9398 0.8130 0.458
 20 1.676900e+05 4.2980 3.4650 3.9315 0.8130 0.467
 21 1.779830e+05 4.3002 3.4644 3.9222 0.8131 0.477
 22 1.883030e+05 4.3024 3.4638 3.9120 0.8132 0.486
 23 1.986450e+05 4.3045 3.4632 3.9007 0.8132 0.496
 24 2.090070e+05 4.3067 3.4626 3.8881 0.8133 0.506
 25 2.193840e+05 4.3087 3.4619 3.8740 0.8133 0.515
 26 2.297750e+05 4.3107 3.4612 3.8582 0.8134 0.525
 27 2.401770e+05 4.3127 3.4605 3.8404 0.8134 0.535
 28 2.505890e+05 4.3145 3.4593 3.8201 0.8135 0.546
 29 2.610080e+05 4.3163 3.4585 3.7968 0.8136 0.556
 30 2.714350e+05 4.3179 3.4576 3.7696 0.8136 0.567
 31 2.818660e+05 4.3193 3.4567 3.7377 0.8137 0.577
 32 2.923000e+05 4.3205 3.4556 3.6996 0.8138 0.588
 33 3.027350e+05 4.3213 3.4543 3.6530 0.8139 0.599
 34 3.131670e+05 4.3215 3.4524 3.5943 0.8140 0.610
 35 3.235900e+05 4.3208 3.4507 3.5154 0.8141 0.622
 36 3.339960e+05 4.3185 3.4479 3.4006 0.8143 0.634
 37 3.443660e+05 4.3122 3.4431 3.1897 0.8146 0.646
 38 3.546680e+05 4.2810 3.4160 2.1951 0.8150 0.656
