#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.7278 3.4727 1.9000 0.5739 0.353
  2 4.168710e+04 3.7394 3.4709 1.8991 0.5756 0.353
  3 8.442760e+04 3.7521 3.4690 1.8978 0.5775 0.353
  4 1.282600e+05 3.7656 3.4668 1.8958 0.5796 0.353
  5 1.731880e+05 3.7796 3.4646 1.8929 0.5820 0.353
  6 2.191680e+05 3.7940 3.4622 1.8883 0.5847 0.353
  7 2.661100e+05 3.8087 3.4597 1.8810 0.5876 0.353
  8 3.138750e+05 3.8235 3.4571 1.8689 0.5909 0.353
  9 3.622820e+05 3.8383 3.4539 1.8481 0.5943 0.353
 10 4.111110e+05 3.8530 3.4496 1.8083 0.5981 0.353
 11 4.601230e+05 3.8671 3.4417 1.7065 0.6021 0.353
