#n   age/yr      logL   logTef grav    logTc  logrho Xc     Yc     Xc_C   Xc_O   Q_conv Q_disc L_H/L Q1_H Q2_H L_He/L Q1_He Q2_He L_C/L L_nu/L Q_Tmax phase
#(1) (2)         (3)    (4)    (5)     (6)    (7)    (8)    (9)    (10)   (11)   (12)   (13)   (14) (15)  (16) (17)   (18)  (19)  (20)  (21)   (22)   (23) 
  1 0.000000e+00 1.7470 4.0416 4.2013  7.3676 1.5743 0.5583 0.4006 0.0001 0.0192 0.264 0.416  0.979 0.416 0.443 0.000 0.000 0.000 0.000 0.000 0.000 bms
  2 3.582085e+07 1.7417 4.0346 4.1786  7.3693 1.5675 0.5289 0.4300 0.0001 0.0169 0.255 0.416  1.002 0.000 0.443 0.000 0.000 0.000 0.000 0.000 0.000 
  3 8.564360e+07 1.7665 4.0270 4.1234  7.3707 1.5601 0.4840 0.4753 0.0001 0.0142 0.240 0.416  1.002 0.000 0.360 0.000 0.000 0.000 0.000 0.000 0.000 
  4 1.303488e+08 1.7915 4.0184 4.0640  7.3734 1.5553 0.4352 0.5243 0.0001 0.0121 0.233 0.443  1.002 0.000 0.314 0.000 0.000 0.000 0.000 0.000 0.000 
  5 1.701677e+08 1.8143 4.0103 4.0088  7.3768 1.5549 0.3910 0.5688 0.0001 0.0106 0.223 0.454  1.002 0.000 0.287 0.000 0.000 0.000 0.000 0.000 0.000 
  6 2.051084e+08 1.8360 4.0015 3.9519  7.3809 1.5575 0.3459 0.6140 0.0001 0.0093 0.212 0.461  1.002 0.215 0.259 0.000 0.000 0.000 0.000 0.000 0.000 
  7 2.351055e+08 1.8542 3.9929 3.8993  7.3852 1.5624 0.3061 0.6540 0.0001 0.0084 0.202 0.469  1.002 0.215 0.217 0.000 0.000 0.000 0.000 0.000 0.000 
  8 2.611101e+08 1.8723 3.9828 3.8408  7.3902 1.5706 0.2628 0.6975 0.0002 0.0075 0.191 0.481  1.002 0.000 0.183 0.000 0.000 0.000 0.000 0.000 0.000 
  9 2.834868e+08 1.8864 3.9733 3.7887  7.3952 1.5801 0.2256 0.7348 0.0002 0.0068 0.181 0.481  1.002 0.000 0.173 0.000 0.000 0.000 0.000 0.000 0.000 
 10 3.053119e+08 1.8995 3.9635 3.7364  7.4012 1.5938 0.1851 0.7754 0.0002 0.0062 0.170 0.481  1.002 0.000 0.161 0.000 0.000 0.000 0.000 0.000 0.000 
 11 3.221218e+08 1.9106 3.9538 3.6865  7.4071 1.6056 0.1519 0.8086 0.0002 0.0057 0.160 0.481  1.002 0.000 0.152 0.000 0.000 0.000 0.000 0.000 0.000 
 12 3.370055e+08 1.9205 3.9437 3.6362  7.4140 1.6234 0.1191 0.8415 0.0002 0.0053 0.151 0.481  1.002 0.000 0.144 0.000 0.000 0.000 0.000 0.000 0.000 
 13 3.508560e+08 1.9303 3.9337 3.5864  7.4228 1.6475 0.0861 0.8745 0.0002 0.0049 0.142 0.481  1.002 0.000 0.135 0.000 0.000 0.000 0.000 0.000 0.000 
 14 3.660388e+08 1.9451 3.9242 3.5336  7.4386 1.6922 0.0468 0.9139 0.0002 0.0045 0.130 0.481  1.001 0.000 0.126 0.000 0.000 0.000 0.000 0.000 0.000 
 15 3.710111e+08 1.9543 3.9232 3.5204  7.4483 1.7196 0.0318 0.9290 0.0002 0.0043 0.125 0.481  1.000 0.000 0.123 0.000 0.000 0.000 0.000 0.000 0.000 tminms
 16 3.772312e+08 1.9785 3.9308 3.5266  7.4711 1.7838 0.0126 0.9482 0.0002 0.0041 0.117 0.481  0.994 0.000 0.160 0.000 0.000 0.000 0.000 0.000 0.000 
 17 3.788684e+08 1.9944 3.9390 3.5435  7.4843 1.8215 0.0073 0.9535 0.0003 0.0040 0.113 0.481  0.986 0.000 0.177 0.000 0.000 0.000 0.000 0.000 0.000 
 18 3.797493e+08 2.0129 3.9488 3.5642  7.4999 1.8697 0.0038 0.9570 0.0003 0.0040 0.110 0.481  0.976 0.000 0.197 0.000 0.000 0.000 0.000 0.000 0.000 
 19 3.801551e+08 2.0318 3.9578 3.5813  7.5121 1.9086 0.0023 0.9586 0.0003 0.0040 0.106 0.481  0.949 0.000 0.214 0.000 0.000 0.000 0.000 0.000 0.000 
 20 3.803903e+08 2.0503 3.9668 3.5988  7.5236 1.9488 0.0013 0.9595 0.0003 0.0040 0.100 0.481  0.917 0.000 0.235 0.000 0.000 0.000 0.000 0.000 0.000 
