#n   age/yr      logL   logTef grav    logTc  logrho Xc     Yc     Xc_C   Xc_O   Q_conv Q_disc L_H/L Q1_H Q2_H L_He/L Q1_He Q2_He L_C/L L_nu/L Q_Tmax phase
#(1) (2)         (3)    (4)    (5)     (6)    (7)    (8)    (9)    (10)   (11)   (12)   (13)   (14) (15)  (16) (17)   (18)  (19)  (20)  (21)   (22)   (23) 
  1 0.000000e+00 2.1928 4.2522 4.6771  7.4665 1.8099 0.6972 0.3024 0.0000 0.0001 0.319 0.320  1.011 0.000 0.590 0.000 0.000 0.000 0.000 0.000 0.000 bms
  2 2.430644e+07 2.2222 4.2478 4.6301  7.4654 1.7901 0.6549 0.3447 0.0000 0.0000 0.306 0.468  1.002 0.000 0.556 0.000 0.000 0.000 0.000 0.000 0.000 
  3 5.346691e+07 2.2616 4.2462 4.5843  7.4732 1.7909 0.5967 0.4030 0.0000 0.0000 0.293 0.556  1.002 0.000 0.520 0.000 0.000 0.000 0.000 0.000 0.000 
  4 7.849390e+07 2.2996 4.2439 4.5371  7.4807 1.7932 0.5407 0.4589 0.0000 0.0000 0.273 0.590  1.002 0.000 0.494 0.000 0.000 0.000 0.000 0.000 0.000 
  5 1.007172e+08 2.3374 4.2401 4.4841  7.4889 1.7962 0.4807 0.5189 0.0000 0.0000 0.261 0.609  1.002 0.000 0.454 0.000 0.000 0.000 0.000 0.000 0.000 
  6 1.192669e+08 2.3756 4.2350 4.4255  7.4976 1.8021 0.4187 0.5809 0.0000 0.0000 0.241 0.618  1.002 0.000 0.413 0.000 0.000 0.000 0.000 0.000 0.000 
  7 1.351107e+08 2.4102 4.2288 4.3661  7.5061 1.8091 0.3592 0.6404 0.0000 0.0000 0.225 0.627  1.002 0.000 0.380 0.000 0.000 0.000 0.000 0.000 0.000 
  8 1.482491e+08 2.4382 4.2223 4.3121  7.5138 1.8173 0.3082 0.6914 0.0000 0.0000 0.213 0.636  1.002 0.000 0.348 0.000 0.000 0.000 0.000 0.000 0.000 
  9 1.591495e+08 2.4657 4.2147 4.2542  7.5222 1.8293 0.2566 0.7430 0.0000 0.0000 0.199 0.636  1.002 0.000 0.323 0.000 0.000 0.000 0.000 0.000 0.000 
 10 1.682871e+08 2.4918 4.2060 4.1933  7.5317 1.8458 0.2041 0.7955 0.0000 0.0000 0.184 0.636  1.002 0.186 0.275 0.000 0.000 0.000 0.000 0.000 0.000 
 11 1.759471e+08 2.5139 4.1975 4.1372  7.5414 1.8655 0.1575 0.8421 0.0000 0.0000 0.171 0.636  1.002 0.173 0.195 0.000 0.000 0.000 0.000 0.000 0.000 
 12 1.825485e+08 2.5354 4.1886 4.0801  7.5533 1.8931 0.1111 0.8885 0.0000 0.0000 0.158 0.636  1.002 0.000 0.159 0.000 0.000 0.000 0.000 0.000 0.000 
 13 1.889154e+08 2.5581 4.1803 4.0242  7.5715 1.9402 0.0616 0.9380 0.0000 0.0000 0.144 0.636  1.002 0.000 0.146 0.000 0.000 0.000 0.000 0.000 0.000 
 14 1.915874e+08 2.5702 4.1785 4.0049  7.5859 1.9803 0.0371 0.9625 0.0000 0.0000 0.138 0.636  1.000 0.139 0.171 0.000 0.000 0.000 0.000 0.000 0.000 tminms
 15 1.943847e+08 2.5894 4.1870 4.0197  7.6204 2.0828 0.0100 0.9896 0.0000 0.0000 0.129 0.636  0.989 0.000 0.220 0.000 0.000 0.000 0.000 0.000 0.000 
