#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.3736 3.4858 5.5700 0.9308 0.359
  2 2.037030e+03 4.3951 3.4829 5.5699 0.9314 0.359
  3 4.149430e+03 4.4150 3.4801 5.5697 0.9319 0.359
  4 6.346620e+03 4.4337 3.4775 5.5694 0.9323 0.359
  5 8.637760e+03 4.4512 3.4750 5.5689 0.9328 0.360
  6 1.102620e+04 4.4674 3.4730 5.5680 0.9332 0.361
  7 1.351100e+04 4.4825 3.4709 5.5667 0.9335 0.361
  8 1.608870e+04 4.4965 3.4688 5.5647 0.9339 0.362
  9 1.875380e+04 4.5092 3.4667 5.5618 0.9342 0.363
 10 2.150010e+04 4.5208 3.4654 5.5576 0.9345 0.364
 11 2.432110e+04 4.5313 3.4636 5.5518 0.9348 0.365
 12 2.721010e+04 4.5407 3.4624 5.5440 0.9350 0.365
 13 3.016110e+04 4.5491 3.4609 5.5337 0.9353 0.364
 14 3.316860e+04 4.5564 3.4597 5.5205 0.9355 0.362
 15 3.622790e+04 4.5628 3.4585 5.5037 0.9357 0.360
 16 3.933500e+04 4.5683 3.4572 5.4827 0.9359 0.357
 17 4.248680e+04 4.5729 3.4562 5.4566 0.9361 0.353
 18 4.568110e+04 4.5766 3.4548 5.4249 0.9363 0.349
 19 4.891630e+04 4.5793 3.4541 5.3860 0.9364 0.344
 20 5.219180e+04 4.5811 3.4528 5.3387 0.9366 0.339
 21 5.550780e+04 4.5819 3.4518 5.2811 0.9367 0.335
 22 5.886570e+04 4.5815 3.4506 5.2099 0.9369 0.330
 23 6.226750e+04 4.5797 3.4491 5.1215 0.9370 0.326
 24 6.571700e+04 4.5767 3.4475 5.0195 0.9371 0.323
 25 6.921760e+04 4.5704 3.4456 4.8688 0.9372 0.322
 26 7.277720e+04 4.5599 3.4430 4.6494 0.9373 0.324
 27 7.641120e+04 4.5384 3.4376 4.2384 0.9373 0.329
 28 8.014750e+04 4.4930 3.4229 3.3189 0.9374 0.334
 29 8.402060e+04 4.4580 3.4061 2.3756 0.9376 0.340
