#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.2380 3.4909 5.0000 0.8363 0.358
  2 4.521080e+03 4.2509 3.4895 5.0000 0.8373 0.358
  3 9.241820e+03 4.2631 3.4878 4.9999 0.8380 0.358
  4 1.418370e+04 4.2747 3.4864 4.9998 0.8387 0.359
  5 1.937000e+04 4.2857 3.4851 4.9997 0.8393 0.360
  6 2.480870e+04 4.2962 3.4835 4.9996 0.8399 0.361
  7 3.049680e+04 4.3060 3.4823 4.9994 0.8405 0.363
  8 3.642390e+04 4.3151 3.4807 4.9992 0.8410 0.365
  9 4.257440e+04 4.3235 3.4798 4.9988 0.8414 0.367
 10 4.893020e+04 4.3312 3.4789 4.9984 0.8419 0.370
 11 5.547160e+04 4.3383 3.4775 4.9979 0.8423 0.373
 12 6.217910e+04 4.3448 3.4768 4.9973 0.8426 0.377
 13 6.903370e+04 4.3508 3.4761 4.9965 0.8429 0.380
 14 7.601780e+04 4.3563 3.4753 4.9957 0.8432 0.384
 15 8.311520e+04 4.3614 3.4743 4.9947 0.8435 0.388
 16 9.031160e+04 4.3661 3.4736 4.9935 0.8437 0.393
 17 9.759400e+04 4.3705 3.4730 4.9921 0.8439 0.398
 18 1.049510e+05 4.3746 3.4725 4.9906 0.8441 0.402
 19 1.123740e+05 4.3786 3.4719 4.9888 0.8443 0.407
 20 1.198540e+05 4.3823 3.4714 4.9869 0.8444 0.413
 21 1.273830e+05 4.3860 3.4708 4.9848 0.8446 0.418
 22 1.349560e+05 4.3895 3.4702 4.9824 0.8447 0.423
 23 1.425670e+05 4.3929 3.4693 4.9797 0.8448 0.429
 24 1.502130e+05 4.3963 3.4688 4.9768 0.8450 0.435
 25 1.578900e+05 4.3996 3.4683 4.9735 0.8451 0.441
 26 1.655940e+05 4.4028 3.4679 4.9699 0.8452 0.447
 27 1.733230e+05 4.4061 3.4674 4.9659 0.8453 0.453
 28 1.810750e+05 4.4092 3.4668 4.9614 0.8454 0.459
 29 1.888490e+05 4.4124 3.4663 4.9566 0.8455 0.465
 30 1.966430e+05 4.4155 3.4657 4.9512 0.8456 0.471
 31 2.044560e+05 4.4187 3.4652 4.9452 0.8457 0.477
 32 2.122870e+05 4.4217 3.4646 4.9386 0.8458 0.484
 33 2.201360e+05 4.4248 3.4640 4.9312 0.8459 0.490
 34 2.280020e+05 4.4278 3.4630 4.9230 0.8459 0.497
 35 2.358850e+05 4.4308 3.4624 4.9139 0.8460 0.503
 36 2.437860e+05 4.4337 3.4619 4.9036 0.8461 0.510
 37 2.517030e+05 4.4365 3.4613 4.8921 0.8462 0.517
 38 2.596390e+05 4.4393 3.4607 4.8792 0.8462 0.524
 39 2.675920e+05 4.4420 3.4601 4.8647 0.8463 0.530
 40 2.755640e+05 4.4445 3.4594 4.8484 0.8464 0.537
 41 2.835560e+05 4.4469 3.4587 4.8300 0.8465 0.544
 42 2.915680e+05 4.4492 3.4580 4.8090 0.8465 0.552
 43 2.996020e+05 4.4512 3.4572 4.7852 0.8466 0.559
 44 3.076590e+05 4.4530 3.4560 4.7579 0.8466 0.566
 45 3.157410e+05 4.4545 3.4553 4.7264 0.8467 0.574
 46 3.238500e+05 4.4556 3.4545 4.6896 0.8467 0.581
 47 3.319880e+05 4.4562 3.4537 4.6467 0.8468 0.589
 48 3.401590e+05 4.4562 3.4527 4.5959 0.8468 0.597
 49 3.483650e+05 4.4555 3.4516 4.5353 0.8469 0.605
 50 3.566100e+05 4.4537 3.4500 4.4609 0.8469 0.613
 51 3.648980e+05 4.4504 3.4487 4.3678 0.8469 0.622
 52 3.732350e+05 4.4449 3.4471 4.2465 0.8469 0.631
 53 3.816250e+05 4.4359 3.4445 4.0740 0.8470 0.641
 54 3.900730e+05 4.4186 3.4399 3.7799 0.8470 0.652
 55 3.985850e+05 4.3594 3.4205 2.7407 0.8471 0.664
 56 4.071970e+05 4.3140 3.4099 1.3224 0.8479 0.664
