#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.6349 3.5025 2.5000 0.5575 0.351
  2 4.721210e+04 3.6476 3.5012 2.5000 0.5588 0.351
  3 9.533240e+04 3.6613 3.4995 2.5000 0.5604 0.351
  4 1.443970e+05 3.6757 3.4976 2.5000 0.5621 0.351
  5 1.944200e+05 3.6906 3.4959 2.5000 0.5640 0.351
  6 2.453920e+05 3.7061 3.4938 2.5000 0.5662 0.351
  7 2.972720e+05 3.7218 3.4916 2.5000 0.5685 0.351
  8 3.499890e+05 3.7378 3.4898 2.4999 0.5710 0.351
  9 4.034380e+05 3.7538 3.4876 2.4999 0.5738 0.351
 10 4.574830e+05 3.7698 3.4857 2.4998 0.5767 0.351
 11 5.119580e+05 3.7856 3.4836 2.4997 0.5799 0.351
 12 5.666740e+05 3.8013 3.4814 2.4996 0.5833 0.351
 13 6.214220e+05 3.8166 3.4796 2.4994 0.5868 0.351
 14 6.759870e+05 3.8316 3.4775 2.4991 0.5906 0.351
 15 7.301510e+05 3.8462 3.4754 2.4987 0.5945 0.351
 16 7.837080e+05 3.8603 3.4737 2.4980 0.5986 0.351
 17 8.364670e+05 3.8740 3.4717 2.4971 0.6028 0.351
 18 8.882600e+05 3.8871 3.4698 2.4958 0.6072 0.351
 19 9.389480e+05 3.8998 3.4682 2.4940 0.6116 0.351
 20 9.884190e+05 3.9120 3.4664 2.4916 0.6161 0.351
 21 1.036590e+06 3.9238 3.4646 2.4882 0.6206 0.351
 22 1.083400e+06 3.9351 3.4627 2.4836 0.6251 0.355
 23 1.128820e+06 3.9450 3.4613 2.4776 0.6292 0.362
 24 1.173170e+06 3.9538 3.4596 2.4698 0.6329 0.371
 25 1.216770e+06 3.9617 3.4582 2.4596 0.6363 0.383
 26 1.259750e+06 3.9691 3.4564 2.4465 0.6395 0.396
 27 1.302180e+06 3.9759 3.4549 2.4291 0.6426 0.411
 28 1.344040e+06 3.9823 3.4528 2.4059 0.6455 0.426
 29 1.385290e+06 3.9884 3.4509 2.3737 0.6484 0.441
 30 1.425840e+06 3.9943 3.4480 2.3253 0.6513 0.457
 31 1.465610e+06 4.0002 3.4435 2.2413 0.6541 0.471
 32 1.504440e+06 4.0062 3.4260 1.8909 0.6572 0.478
