#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.1515 3.5912 2.0000 0.4968 0.334
  2 1.887350e+05 3.1704 3.5895 2.0000 0.4978 0.334
  3 3.893350e+05 3.1923 3.5876 2.0000 0.4989 0.334
  4 6.026820e+05 3.2172 3.5854 2.0000 0.5003 0.334
  5 8.292310e+05 3.2455 3.5829 2.0000 0.5020 0.334
  6 1.068670e+06 3.2773 3.5800 2.0000 0.5041 0.334
  7 1.319570e+06 3.3126 3.5768 2.0000 0.5066 0.334
  8 1.579150e+06 3.3509 3.5734 2.0000 0.5097 0.334
  9 1.843370e+06 3.3917 3.5696 2.0000 0.5133 0.334
 10 2.107520e+06 3.4339 3.5656 2.0000 0.5175 0.334
 11 2.367020e+06 3.4767 3.5616 2.0000 0.5224 0.334
 12 2.618070e+06 3.5190 3.5572 2.0000 0.5279 0.334
 13 2.857990e+06 3.5602 3.5533 2.0000 0.5339 0.334
 14 3.085160e+06 3.5997 3.5494 2.0000 0.5405 0.334
 15 3.298770e+06 3.6372 3.5458 2.0000 0.5475 0.334
 16 3.498570e+06 3.6726 3.5422 1.9999 0.5549 0.334
 17 3.684730e+06 3.7056 3.5385 1.9998 0.5625 0.334
 18 3.857650e+06 3.7364 3.5355 1.9996 0.5704 0.334
 19 4.017970e+06 3.7651 3.5326 1.9992 0.5784 0.397
 20 4.166400e+06 3.7888 3.5295 1.9986 0.5853 0.506
 21 4.306360e+06 3.8089 3.5262 1.9974 0.5913 0.649
 22 4.440440e+06 3.8266 3.5228 1.9955 0.5968 0.816
 23 4.569860e+06 3.8423 3.5194 1.9925 0.6018 1.001
 24 4.695210e+06 3.8564 3.5099 1.9918 0.6065 1.197
 25 4.816740e+06 3.8693 3.4628 1.9887 0.6109 1.401
 26 4.934640e+06 3.8811 3.4522 1.9845 0.6152 1.607
 27 5.048950e+06 3.8920 3.4450 1.9795 0.6192 1.815
 28 5.159710e+06 3.9022 3.4393 1.9735 0.6231 2.021
 29 5.266980e+06 3.9118 3.4343 1.9668 0.6269 2.223
 30 5.370800e+06 3.9209 3.4300 1.9591 0.6307 2.421
 31 5.471230e+06 3.9296 3.4259 1.9507 0.6343 2.614
 32 5.568340e+06 3.9379 3.4220 1.9414 0.6380 2.801
 33 5.662190e+06 3.9459 3.4182 1.9307 0.6416 2.982
 34 5.752850e+06 3.9536 3.4133 1.8937 0.6452 3.156
 35 5.840460e+06 3.9613 3.3923 1.6391 0.6489 3.316
 36 5.901910e+06 3.9616 3.3585 0.6505 0.6505 3.316
