#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.1840 3.5841 1.8500 0.5006 0.332
  2 1.827350e+05 3.2048 3.5822 1.8500 0.5017 0.332
  3 3.785340e+05 3.2291 3.5800 1.8500 0.5030 0.332
  4 5.883080e+05 3.2569 3.5775 1.8500 0.5046 0.332
  5 8.122890e+05 3.2886 3.5746 1.8500 0.5066 0.332
  6 1.049560e+06 3.3241 3.5714 1.8500 0.5091 0.332
  7 1.297640e+06 3.3631 3.5677 1.8500 0.5122 0.332
  8 1.552450e+06 3.4048 3.5638 1.8500 0.5159 0.332
  9 1.808850e+06 3.4482 3.5596 1.8500 0.5202 0.332
 10 2.061640e+06 3.4921 3.5551 1.8500 0.5252 0.332
 11 2.306480e+06 3.5354 3.5509 1.8500 0.5309 0.332
 12 2.540360e+06 3.5773 3.5468 1.8500 0.5371 0.332
 13 2.761490e+06 3.6172 3.5428 1.8499 0.5438 0.332
 14 2.969040e+06 3.6548 3.5386 1.8498 0.5511 0.332
 15 3.162820e+06 3.6899 3.5351 1.8496 0.5586 0.332
 16 3.343050e+06 3.7226 3.5318 1.8492 0.5664 0.332
 17 3.510210e+06 3.7529 3.5282 1.8484 0.5745 0.332
 18 3.664980e+06 3.7810 3.5254 1.8468 0.5826 0.401
 19 3.808140e+06 3.8041 3.5222 1.8439 0.5895 0.517
 20 3.942910e+06 3.8240 3.5187 1.8389 0.5957 0.666
 21 4.071620e+06 3.8414 3.5149 1.8305 0.6014 0.838
 22 4.195290e+06 3.8570 3.5112 1.8157 0.6067 1.025
 23 4.314360e+06 3.8713 3.4811 1.8143 0.6117 1.221
 24 4.428890e+06 3.8843 3.4488 1.8103 0.6165 1.421
 25 4.539230e+06 3.8964 3.4382 1.8052 0.6211 1.621
 26 4.645460e+06 3.9077 3.4309 1.7991 0.6256 1.820
 27 4.747680e+06 3.9183 3.4249 1.7920 0.6299 2.015
 28 4.846010e+06 3.9284 3.4173 1.7534 0.6342 2.203
 29 4.940610e+06 3.9381 3.3895 1.4477 0.6386 2.361
 30 4.997540e+06 3.9328 3.3676 0.6401 0.6401 2.361
