#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.2323 3.5399 4.5000 0.8682 0.348
  2 4.772460e+03 4.2552 3.5370 4.5000 0.8690 0.350
  3 1.007770e+04 4.2770 3.5342 4.4999 0.8696 0.354
  4 1.591820e+04 4.2981 3.5320 4.4998 0.8702 0.359
  5 2.229830e+04 4.3181 3.5293 4.4996 0.8706 0.368
  6 2.917420e+04 4.3366 3.5273 4.4992 0.8711 0.378
  7 3.647820e+04 4.3534 3.5251 4.4986 0.8714 0.391
  8 4.413640e+04 4.3684 3.5231 4.4977 0.8717 0.406
  9 5.207970e+04 4.3816 3.5216 4.4964 0.8720 0.423
 10 6.024840e+04 4.3932 3.5200 4.4946 0.8722 0.441
 11 6.859410e+04 4.4033 3.5188 4.4921 0.8724 0.460
 12 7.707850e+04 4.4122 3.5174 4.4889 0.8726 0.479
 13 8.567260e+04 4.4200 3.5166 4.4849 0.8727 0.495
 14 9.435420e+04 4.4268 3.5158 4.4800 0.8728 0.506
 15 1.031070e+05 4.4330 3.5147 4.4740 0.8730 0.510
 16 1.119200e+05 4.4385 3.5140 4.4670 0.8731 0.506
 17 1.207830e+05 4.4434 3.5134 4.4587 0.8732 0.494
 18 1.296910e+05 4.4480 3.5124 4.4492 0.8733 0.474
 19 1.386400e+05 4.4521 3.5118 4.4381 0.8733 0.449
 20 1.476260e+05 4.4559 3.5112 4.4254 0.8734 0.419
 21 1.566480e+05 4.4594 3.5103 4.4108 0.8735 0.385
 22 1.657050e+05 4.4626 3.5097 4.3939 0.8736 0.349
 23 1.747970e+05 4.4655 3.5091 4.3747 0.8737 0.314
 24 1.839230e+05 4.4681 3.5082 4.3525 0.8738 0.279
 25 1.930850e+05 4.4704 3.5075 4.3268 0.8739 0.248
 26 2.022840e+05 4.4722 3.5069 4.2972 0.8740 0.221
 27 2.115210e+05 4.4736 3.5059 4.2625 0.8740 0.199
 28 2.207980e+05 4.4745 3.5052 4.2217 0.8741 0.183
 29 2.301190e+05 4.4747 3.5040 4.1732 0.8742 0.173
 30 2.394860e+05 4.4740 3.5028 4.1151 0.8743 0.168
 31 2.489040e+05 4.4721 3.5019 4.0436 0.8744 0.169
 32 2.583790e+05 4.4686 3.5005 3.9535 0.8745 0.177
 33 2.679160e+05 4.4626 3.4988 3.8348 0.8746 0.196
 34 2.775260e+05 4.4523 3.4962 3.6646 0.8747 0.230
 35 2.872240e+05 4.4318 3.4916 3.3651 0.8748 0.278
 36 2.970420e+05 4.3603 3.4679 2.2234 0.8750 0.348
