#n   age/yr      logL   logTef grav    logTc  logrho Xc     Yc     Xc_C   Xc_O   Q_conv Q_disc L_H/L Q1_H Q2_H L_He/L Q1_He Q2_He L_C/L L_nu/L Q_Tmax phase
#(1) (2)         (3)    (4)    (5)     (6)    (7)    (8)    (9)    (10)   (11)   (12)   (13)   (14) (15)  (16) (17)   (18)  (19)  (20)  (21)   (22)   (23) 
  1 0.000000e+00 1.7118 3.6759 2.2789  8.0679 4.3274 0.0000 0.9582 0.0338 0.0006 0.000 0.598  0.686 0.579 0.634 0.313 0.000 0.071 0.000 0.000 0.000 bcheb
  2 3.285648e+07 1.6863 3.6826 2.3312  8.0886 4.2596 0.0000 0.6465 0.3028 0.0418 0.251 0.626  0.532 0.656 0.661 0.471 0.000 0.084 0.000 0.000 0.000 
  3 7.629504e+07 1.6829 3.6862 2.3490  8.1275 4.2296 0.0000 0.2610 0.5010 0.2284 0.246 0.647  0.288 0.607 0.660 0.713 0.000 0.110 0.000 0.001 0.000 tmaxcheb
  4 9.733119e+07 1.7197 3.6824 2.2970  8.1618 4.2794 0.0000 0.0998 0.4609 0.4296 0.245 0.653  0.225 0.612 0.662 0.772 0.000 0.123 0.000 0.002 0.000 
  5 1.048370e+08 1.7547 3.6785 2.2464  8.1839 4.3337 0.0000 0.0496 0.4016 0.5389 0.246 0.654  0.248 0.614 0.657 0.751 0.000 0.131 0.000 0.003 0.000 
  6 1.072490e+08 1.7941 3.6741 2.1894  8.2039 4.3970 0.0000 0.0227 0.3630 0.6044 0.246 0.655  0.302 0.615 0.653 0.687 0.000 0.149 0.000 0.004 0.000 
  7 1.085431e+08 1.8317 3.6702 2.1362  8.2196 4.4503 0.0000 0.0115 0.3383 0.6402 0.246 0.655  0.360 0.616 0.650 0.621 0.000 0.149 0.000 0.005 0.000 
  8 1.092604e+08 1.8673 3.6666 2.0862  8.2327 4.4976 0.0000 0.0061 0.3243 0.6595 0.246 0.655  0.415 0.616 0.647 0.550 0.000 0.143 0.000 0.006 0.000 
  9 1.096724e+08 1.9075 3.6630 2.0316  8.2462 4.5483 0.0000 0.0030 0.3156 0.6713 0.231 0.655  0.473 0.617 0.645 0.467 0.000 0.145 0.000 0.007 0.000 
 10 1.099021e+08 1.9436 3.6593 1.9807  8.2577 4.5955 0.0000 0.0015 0.3111 0.6773 0.197 0.655  0.521 0.617 0.643 0.364 0.000 0.146 0.000 0.007 0.000 
 11 1.100280e+08 1.9808 3.6553 1.9275  8.2686 4.6475 0.0000 0.0006 0.3086 0.6806 0.162 0.655  0.563 0.617 0.641 0.242 0.246 0.270 0.000 0.008 0.000 
 12 1.101076e+08 2.0192 3.6517 1.8747  8.2783 4.7036 0.0000 0.0002 0.3074 0.6823 0.116 0.655  0.599 0.617 0.639 0.119 0.246 0.306 0.000 0.009 0.000 
 13 1.101649e+08 2.0599 3.6478 1.8184  8.2830 4.7697 0.0000 0.0000 0.3068 0.6831 0.000 0.655  0.624 0.617 0.638 0.018 0.246 0.335 0.000 0.009 0.000 
 14 1.102116e+08 2.0945 3.6444 1.7702  8.2806 4.8239 0.0000 0.0000 0.3068 0.6831 0.000 0.655  0.644 0.617 0.637 0.018 0.024 0.344 0.000 0.009 0.000 
 15 1.102569e+08 2.1318 3.6410 1.7193  8.2826 4.8739 0.0000 0.0000 0.3068 0.6831 0.000 0.655  0.661 0.618 0.636 0.025 0.039 0.351 0.000 0.009 0.000 
 16 1.103014e+08 2.1679 3.6373 1.6684  8.2859 4.9169 0.0000 0.0000 0.3068 0.6831 0.000 0.655  0.677 0.618 0.636 0.037 0.056 0.358 0.000 0.009 0.000 
 17 1.103481e+08 2.2044 3.6338 1.6179  8.2893 4.9573 0.0000 0.0000 0.3068 0.6831 0.000 0.655  0.698 0.618 0.635 0.059 0.062 0.367 0.000 0.009 0.000 
