 age/yr       logL   logTef grav   logTc  logrho Xc,Yc Xc_C    Xc_O    Q_conv Q_disc  logL_H Q1_H  Q2_H    logL_He Q1_He Q2_He  logL_C logL_nu Q_Tmax stage
 0.00000E+00 -1.325  3.644  4.937  6.939  1.921  0.762 1.71E-4 4.81E-4 0.1002 0.3307 -1.324 0.0000 0.0603  0.000 0.0000 0.0000  0.000  0.000  0.0000  ZAMS                
 5.94679E+09 -1.299  3.645  4.916  6.940  1.952  0.698 1.61E-4 4.81E-4 0.0007 0.5653 -1.298 0.0000 0.0737  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.50491E+10 -1.275  3.647  4.899  6.950  2.013  0.598 1.31E-4 4.81E-4 0.0000 0.6161 -1.274 0.0000 0.0772  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.36147E+10 -1.250  3.649  4.883  6.962  2.075  0.510 9.45E-5 4.81E-4 0.0000 0.6354 -1.250 0.0000 0.0841  0.000 0.0000 0.0000  0.000  0.000  0.0000  F    
