#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.9652 3.5931 2.5000 0.7282 0.293
  2 2.429930e+04 3.9839 3.5914 2.5000 0.7301 0.496
  3 6.769640e+04 4.0100 3.5868 2.5000 0.7319 1.051
  4 1.162750e+05 4.0309 3.5759 2.5000 0.7328 1.777
  5 1.663550e+05 4.0462 3.5540 2.4998 0.7333 2.571
  6 2.171140e+05 4.0570 3.5406 2.4993 0.7337 3.382
  7 2.682800e+05 4.0644 3.5301 2.4984 0.7339 4.181
  8 3.197130e+05 4.0694 3.5221 2.4967 0.7341 4.946
  9 3.713280e+05 4.0727 3.5156 2.4940 0.7343 5.670
 10 4.230760e+05 4.0749 3.5103 2.4902 0.7344 6.348
 11 4.749270e+05 4.0763 3.5053 2.4850 0.7345 6.979
 12 5.268630e+05 4.0772 3.5013 2.4782 0.7346 7.567
 13 5.788770e+05 4.0778 3.4975 2.4697 0.7347 8.113
 14 6.309630e+05 4.0782 3.4939 2.4594 0.7347 8.621
 15 6.831210e+05 4.0785 3.4907 2.4472 0.7348 9.095
 16 7.353480e+05 4.0787 3.4879 2.4329 0.7348 9.536
 17 7.876480e+05 4.0789 3.4848 2.4167 0.7349 9.949
 18 8.400210e+05 4.0790 3.4821 2.3982 0.7349 10.335
 19 8.924740e+05 4.0791 3.4794 2.3777 0.7350 10.698
 20 9.450130e+05 4.0792 3.4766 2.3549 0.7350 11.040
 21 9.976430e+05 4.0792 3.4737 2.3299 0.7351 11.363
 22 1.050370e+06 4.0793 3.4708 2.3026 0.7351 11.669
 23 1.103200e+06 4.0794 3.4682 2.2730 0.7352 11.960
 24 1.156140e+06 4.0795 3.4651 2.2409 0.7352 12.237
 25 1.209200e+06 4.0796 3.4623 2.2064 0.7353 12.501
 26 1.262370e+06 4.0796 3.4588 2.1694 0.7353 12.754
 27 1.315680e+06 4.0797 3.4558 2.1298 0.7354 12.998
 28 1.369120e+06 4.0798 3.4525 2.0875 0.7354 13.232
 29 1.422690e+06 4.0799 3.4490 2.0424 0.7355 13.457
 30 1.476420e+06 4.0800 3.4451 1.9944 0.7355 13.675
 31 1.530290e+06 4.0801 3.4415 1.9434 0.7356 13.887
 32 1.584320e+06 4.0802 3.4369 1.8892 0.7357 14.093
 33 1.638510e+06 4.0804 3.4328 1.8318 0.7358 14.294
 34 1.692860e+06 4.0805 3.4284 1.7708 0.7358 14.491
 35 1.747390e+06 4.0806 3.4234 1.7066 0.7359 14.679
 36 1.801810e+06 4.0810 3.4146 1.5660 0.7362 14.871
