#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.3769 3.6173 1.5000 0.5550 0.306
  2 1.436080e+05 3.4303 3.6124 1.5000 0.5577 0.678
  3 3.443880e+05 3.4958 3.6029 1.5000 0.5604 1.737
  4 5.881220e+05 3.5670 3.5756 1.4997 0.5637 3.698
  5 8.556750e+05 3.6328 3.5425 1.4962 0.5672 6.172
  6 1.130100e+06 3.6848 3.5133 1.4774 0.5705 8.440
  7 1.403260e+06 3.7229 3.4881 1.4244 0.5733 10.222
  8 1.671670e+06 3.7508 3.4634 1.3237 0.5761 11.566
  9 1.931700e+06 3.7721 3.4369 1.1684 0.5793 12.591
 10 2.178340e+06 3.7904 3.4093 0.9558 0.5836 13.421
 11 2.312860e+06 3.7684 3.4055 0.5814 0.5814 13.421
