#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.5648 3.6162 2.0000 0.5969 0.293
  2 9.243340e+04 3.6133 3.6117 2.0000 0.5997 0.756
  3 2.668070e+05 3.6858 3.6004 2.0000 0.6032 2.260
  4 4.623630e+05 3.7457 3.5665 1.9995 0.6055 4.277
  5 6.611780e+05 3.7885 3.5400 1.9955 0.6072 6.274
  6 8.597660e+05 3.8166 3.5209 1.9821 0.6083 7.988
  7 1.057600e+06 3.8341 3.5059 1.9531 0.6090 9.378
  8 1.254970e+06 3.8451 3.4937 1.9045 0.6095 10.505
  9 1.452190e+06 3.8518 3.4819 1.8341 0.6099 11.431
 10 1.649580e+06 3.8560 3.4700 1.7402 0.6102 12.199
 11 1.847400e+06 3.8597 3.4569 1.6203 0.6110 12.863
 12 2.043000e+06 3.8628 3.4413 1.4730 0.6120 13.429
 13 2.233470e+06 3.8666 3.4230 1.2972 0.6136 13.921
 14 2.415650e+06 3.8722 3.3958 0.9615 0.6163 14.415
