#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.9241 3.5446 2.0000 0.6488 0.337
  2 4.374840e+04 3.9371 3.5431 1.9988 0.6519 0.354
  3 9.713240e+04 3.9518 3.5410 1.9967 0.6554 0.405
  4 1.577440e+05 3.9672 3.5384 1.9930 0.6595 0.513
  5 2.225530e+05 3.9816 3.5355 1.9867 0.6639 0.686
  6 2.886870e+05 3.9943 3.5314 1.9756 0.6684 0.911
  7 3.543940e+05 4.0051 3.5261 1.9551 0.6726 1.168
  8 4.188060e+05 4.0145 3.4871 1.9541 0.6768 1.435
  9 4.814190e+05 4.0228 3.4773 1.9526 0.6808 1.702
 10 5.422850e+05 4.0302 3.4709 1.9508 0.6846 1.965
 11 6.013740e+05 4.0370 3.4659 1.9487 0.6882 2.222
 12 6.586970e+05 4.0435 3.4613 1.9461 0.6918 2.471
 13 7.142880e+05 4.0496 3.4580 1.9432 0.6953 2.711
 14 7.681880e+05 4.0555 3.4546 1.9398 0.6987 2.941
 15 8.204420e+05 4.0611 3.4515 1.9361 0.7020 3.163
 16 8.711000e+05 4.0667 3.4488 1.9320 0.7053 3.375
 17 9.202130e+05 4.0721 3.4459 1.9276 0.7086 3.578
 18 9.678300e+05 4.0774 3.4437 1.9228 0.7118 3.773
 19 1.014000e+06 4.0826 3.4413 1.9177 0.7149 3.958
 20 1.058790e+06 4.0877 3.4389 1.9122 0.7180 4.136
 21 1.102240e+06 4.0927 3.4370 1.9064 0.7211 4.306
 22 1.144390e+06 4.0977 3.4350 1.9004 0.7242 4.469
 23 1.185280e+06 4.1026 3.4330 1.8940 0.7272 4.626
 24 1.224960e+06 4.1075 3.4310 1.8874 0.7303 4.776
 25 1.263460e+06 4.1123 3.4289 1.8805 0.7333 4.921
 26 1.300820e+06 4.1171 3.4267 1.8734 0.7362 5.060
 27 1.337080e+06 4.1218 3.4253 1.8660 0.7392 5.193
 28 1.372280e+06 4.1265 3.4236 1.8584 0.7422 5.322
 29 1.406450e+06 4.1312 3.4214 1.8507 0.7451 5.446
 30 1.439630e+06 4.1358 3.4199 1.8427 0.7480 5.565
 31 1.471840e+06 4.1404 3.4182 1.8346 0.7509 5.680
 32 1.503120e+06 4.1449 3.4165 1.8264 0.7538 5.791
 33 1.533500e+06 4.1494 3.4154 1.8180 0.7567 5.898
 34 1.563010e+06 4.1539 3.4138 1.8094 0.7596 6.001
 35 1.591670e+06 4.1583 3.4121 1.8008 0.7625 6.101
 36 1.619510e+06 4.1627 3.4107 1.7892 0.7653 6.197
 37 1.646560e+06 4.1671 3.4068 1.7498 0.7681 6.289
 38 1.672850e+06 4.1716 3.3882 1.4417 0.7711 6.370
