#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.3986 3.5571 2.5000 0.5180 0.343
  2 1.073570e+05 3.4144 3.5556 2.5000 0.5192 0.343
  3 2.200910e+05 3.4323 3.5539 2.5000 0.5206 0.343
  4 3.385140e+05 3.4523 3.5516 2.5000 0.5223 0.343
  5 4.627540e+05 3.4742 3.5495 2.5000 0.5243 0.343
  6 5.926470e+05 3.4980 3.5472 2.5000 0.5267 0.343
  7 7.276490e+05 3.5236 3.5446 2.5000 0.5294 0.343
  8 8.667810e+05 3.5506 3.5420 2.5000 0.5325 0.343
  9 1.008650e+06 3.5785 3.5387 2.5000 0.5361 0.343
 10 1.151570e+06 3.6070 3.5359 2.5000 0.5401 0.343
 11 1.293770e+06 3.6356 3.5331 2.5000 0.5446 0.343
 12 1.433570e+06 3.6636 3.5297 2.5000 0.5495 0.343
 13 1.569590e+06 3.6909 3.5270 2.5000 0.5547 0.343
 14 1.700810e+06 3.7171 3.5243 2.5000 0.5602 0.343
 15 1.826550e+06 3.7420 3.5214 2.5000 0.5660 0.343
 16 1.946470e+06 3.7657 3.5189 2.4999 0.5720 0.343
 17 2.060430e+06 3.7880 3.5163 2.4999 0.5781 0.343
 18 2.168490e+06 3.8090 3.5140 2.4998 0.5843 0.343
 19 2.270790e+06 3.8288 3.5119 2.4996 0.5906 0.343
 20 2.367550e+06 3.8474 3.5095 2.4994 0.5969 0.343
 21 2.459040e+06 3.8650 3.5078 2.4990 0.6032 0.343
 22 2.545530e+06 3.8816 3.5059 2.4985 0.6095 0.343
 23 2.627320e+06 3.8973 3.5039 2.4978 0.6157 0.343
 24 2.704690e+06 3.9122 3.5023 2.4967 0.6219 0.343
 25 2.777930e+06 3.9263 3.5003 2.4953 0.6279 0.362
 26 2.847310e+06 3.9376 3.4989 2.4935 0.6328 0.395
 27 2.914460e+06 3.9469 3.4975 2.4911 0.6369 0.438
 28 2.980670e+06 3.9550 3.4961 2.4881 0.6405 0.489
 29 3.046420e+06 3.9622 3.4946 2.4844 0.6437 0.545
 30 3.111810e+06 3.9687 3.4938 2.4799 0.6466 0.607
 31 3.176800e+06 3.9746 3.4923 2.4743 0.6493 0.671
 32 3.241250e+06 3.9800 3.4913 2.4675 0.6518 0.738
 33 3.305060e+06 3.9851 3.4898 2.4593 0.6542 0.806
 34 3.368110e+06 3.9899 3.4887 2.4494 0.6565 0.875
 35 3.430300e+06 3.9944 3.4874 2.4375 0.6586 0.943
 36 3.491550e+06 3.9988 3.4860 2.4228 0.6608 1.012
 37 3.551790e+06 4.0031 3.4536 2.4214 0.6630 1.080
 38 3.610910e+06 4.0072 3.4281 2.4183 0.6651 1.147
 39 3.669070e+06 4.0113 3.4208 2.4148 0.6672 1.214
 40 3.726230e+06 4.0152 3.4122 2.3334 0.6692 1.279
 41 3.782490e+06 4.0195 3.4016 2.1933 0.6715 1.341
 42 3.836910e+06 4.0243 3.3821 1.9138 0.6741 1.394
