#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.0018 3.5186 3.5000 0.6967 0.348
  2 2.115700e+04 4.0121 3.5175 3.5000 0.6984 0.352
  3 4.503840e+04 4.0218 3.5164 3.4999 0.6996 0.358
  4 7.166030e+04 4.0314 3.5150 3.4999 0.7007 0.370
  5 1.009520e+05 4.0405 3.5138 3.4998 0.7017 0.386
  6 1.325780e+05 4.0487 3.5128 3.4997 0.7027 0.408
  7 1.661050e+05 4.0558 3.5118 3.4995 0.7035 0.435
  8 2.011110e+05 4.0618 3.5109 3.4993 0.7043 0.468
  9 2.372340e+05 4.0667 3.5100 3.4991 0.7049 0.504
 10 2.741930e+05 4.0706 3.5091 3.4989 0.7055 0.544
 11 3.117730e+05 4.0737 3.5088 3.4986 0.7059 0.588
 12 3.498190e+05 4.0762 3.5081 3.4983 0.7064 0.634
 13 3.882200e+05 4.0783 3.5073 3.4980 0.7068 0.682
 14 4.268950e+05 4.0805 3.5065 3.4976 0.7072 0.733
 15 4.657870e+05 4.0828 3.5061 3.4972 0.7075 0.784
 16 5.048550e+05 4.0853 3.5052 3.4967 0.7079 0.838
 17 5.440680e+05 4.0882 3.5043 3.4963 0.7082 0.892
 18 5.834040e+05 4.0912 3.5032 3.4957 0.7085 0.947
 19 6.228350e+05 4.0947 3.5017 3.4950 0.7088 1.004
 20 6.623580e+05 4.0986 3.4856 3.4946 0.7091 1.061
 21 7.019600e+05 4.1028 3.4559 3.4934 0.7095 1.119
 22 7.416330e+05 4.1074 3.4490 3.4919 0.7098 1.178
 23 7.813670e+05 4.1124 3.4448 3.4903 0.7101 1.238
 24 8.211540e+05 4.1178 3.4412 3.4886 0.7104 1.298
 25 8.609860e+05 4.1235 3.4386 3.4867 0.7108 1.360
 26 9.008570e+05 4.1297 3.4361 3.4847 0.7111 1.422
 27 9.407610e+05 4.1361 3.4337 3.4825 0.7114 1.484
 28 9.806910e+05 4.1429 3.4313 3.4802 0.7117 1.548
 29 1.020640e+06 4.1501 3.4291 3.4778 0.7121 1.611
 30 1.060610e+06 4.1575 3.4267 3.4745 0.7124 1.676
 31 1.100580e+06 4.1649 3.4242 3.4647 0.7127 1.741
 32 1.140570e+06 4.1713 3.4213 3.4330 0.7131 1.807
 33 1.180580e+06 4.1765 3.4175 3.3779 0.7134 1.874
 34 1.220570e+06 4.1800 3.4135 3.2998 0.7138 1.943
 35 1.260500e+06 4.1813 3.4085 3.1946 0.7143 2.014
 36 1.300280e+06 4.1798 3.4024 3.0535 0.7148 2.088
 37 1.339810e+06 4.1731 3.3941 2.8446 0.7155 2.165
 38 1.378880e+06 4.1579 3.3805 2.5092 0.7164 2.244
 39 1.417040e+06 4.1029 3.3329 1.0882 0.7180 2.244
