#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.7565 3.5334 3.0000 0.5917 0.345
  2 5.482560e+04 3.7711 3.5319 3.0000 0.5937 0.345
  3 1.146840e+05 3.7879 3.5301 3.0000 0.5962 0.345
  4 1.795880e+05 3.8064 3.5279 3.0000 0.5993 0.345
  5 2.489520e+05 3.8260 3.5259 3.0000 0.6029 0.345
  6 3.215570e+05 3.8461 3.5238 3.0000 0.6071 0.345
  7 3.957770e+05 3.8659 3.5214 2.9999 0.6118 0.345
  8 4.699680e+05 3.8848 3.5194 2.9999 0.6168 0.345
  9 5.427970e+05 3.9026 3.5176 2.9999 0.6222 0.345
 10 6.133720e+05 3.9192 3.5154 2.9998 0.6277 0.345
 11 6.811960e+05 3.9346 3.5139 2.9997 0.6333 0.345
 12 7.460600e+05 3.9488 3.5124 2.9995 0.6389 0.345
 13 8.079290e+05 3.9622 3.5110 2.9993 0.6445 0.345
 14 8.668740e+05 3.9746 3.5093 2.9990 0.6500 0.345
 15 9.230150e+05 3.9864 3.5081 2.9986 0.6555 0.345
 16 9.764970e+05 3.9975 3.5070 2.9982 0.6610 0.345
 17 1.027470e+06 4.0080 3.5058 2.9976 0.6663 0.345
 18 1.076090e+06 4.0188 3.5042 2.9969 0.6715 0.345
 19 1.122500e+06 4.0303 3.5031 2.9959 0.6766 0.345
 20 1.166840e+06 4.0423 3.5018 2.9947 0.6817 0.345
 21 1.209230e+06 4.0547 3.4999 2.9931 0.6866 0.345
 22 1.249790e+06 4.0674 3.4986 2.9910 0.6915 0.345
 23 1.288640e+06 4.0803 3.4972 2.9882 0.6962 0.345
 24 1.325890e+06 4.0933 3.4952 2.9844 0.7009 0.366
 25 1.361620e+06 4.1034 3.4938 2.9794 0.7041 0.398
 26 1.397380e+06 4.1120 3.4924 2.9731 0.7065 0.440
 27 1.434240e+06 4.1199 3.4908 2.9646 0.7085 0.489
 28 1.472240e+06 4.1274 3.4891 2.9534 0.7101 0.544
 29 1.511130e+06 4.1344 3.4878 2.9386 0.7115 0.603
 30 1.550590e+06 4.1410 3.4861 2.9187 0.7128 0.665
 31 1.590350e+06 4.1471 3.4841 2.8922 0.7139 0.729
 32 1.630180e+06 4.1526 3.4823 2.8555 0.7150 0.794
 33 1.669900e+06 4.1570 3.4803 2.8033 0.7160 0.860
 34 1.709340e+06 4.1596 3.4777 2.7245 0.7170 0.926
 35 1.748350e+06 4.1581 3.4737 2.5844 0.7181 0.992
 36 1.786700e+06 4.1583 3.4694 2.4759 0.7195 1.057
 37 1.823800e+06 4.1649 3.4083 2.4732 0.7210 1.120
 38 1.859680e+06 4.1715 3.3981 2.4700 0.7224 1.181
 39 1.895120e+06 4.1781 3.3921 2.4665 0.7239 1.241
 40 1.930070e+06 4.1504 3.3689 1.9647 0.7254 1.293
