#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.3022 3.5519 2.0000 0.5041 0.337
  2 1.228780e+05 3.3153 3.5505 2.0000 0.5050 0.337
  3 2.502430e+05 3.3300 3.5490 2.0000 0.5060 0.337
  4 3.823830e+05 3.3462 3.5475 2.0000 0.5072 0.337
  5 5.195210e+05 3.3640 3.5457 2.0000 0.5086 0.337
  6 6.617680e+05 3.3834 3.5438 2.0000 0.5102 0.337
  7 8.090740e+05 3.4044 3.5417 2.0000 0.5120 0.337
  8 9.611680e+05 3.4271 3.5390 2.0000 0.5141 0.337
  9 1.117510e+06 3.4513 3.5366 2.0000 0.5165 0.337
 10 1.277250e+06 3.4768 3.5340 2.0000 0.5193 0.337
 11 1.439260e+06 3.5035 3.5312 2.0000 0.5224 0.337
 12 1.602180e+06 3.5310 3.5281 2.0000 0.5259 0.337
 13 1.764530e+06 3.5589 3.5252 2.0000 0.5297 0.337
 14 1.924820e+06 3.5870 3.5218 2.0000 0.5340 0.337
 15 2.081690e+06 3.6149 3.5189 1.9999 0.5386 0.337
 16 2.234020e+06 3.6423 3.5156 1.9999 0.5435 0.337
 17 2.380970e+06 3.6689 3.5128 1.9998 0.5488 0.337
 18 2.521940e+06 3.6946 3.5097 1.9996 0.5543 0.337
 19 2.656600e+06 3.7192 3.5070 1.9993 0.5600 0.337
 20 2.784800e+06 3.7427 3.5041 1.9988 0.5659 0.337
 21 2.906570e+06 3.7651 3.5011 1.9979 0.5720 0.337
 22 3.022010e+06 3.7864 3.4989 1.9963 0.5782 0.337
 23 3.131320e+06 3.8066 3.4962 1.9938 0.5844 0.337
 24 3.234750e+06 3.8258 3.4940 1.9899 0.5907 0.337
 25 3.332560e+06 3.8440 3.4914 1.9836 0.5969 0.337
 26 3.425070e+06 3.8612 3.4887 1.9738 0.6032 0.337
 27 3.512560e+06 3.8776 3.4864 1.9583 0.6094 0.352
 28 3.595340e+06 3.8919 3.4834 1.9330 0.6150 0.377
 29 3.674380e+06 3.9048 3.4797 1.8898 0.6201 0.408
 30 3.750410e+06 3.9165 3.4741 1.7981 0.6250 0.441
