#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.1733 3.5104 4.0000 0.7889 0.351
  2 9.113720e+03 4.1813 3.5092 3.9999 0.7901 0.352
  3 1.910030e+04 4.1890 3.5082 3.9997 0.7910 0.355
  4 2.997440e+04 4.1965 3.5074 3.9994 0.7918 0.359
  5 4.176750e+04 4.2038 3.5066 3.9991 0.7925 0.366
  6 5.443850e+04 4.2109 3.5058 3.9987 0.7932 0.374
  7 6.790180e+04 4.2175 3.5050 3.9983 0.7938 0.385
  8 8.205180e+04 4.2237 3.5041 3.9976 0.7944 0.398
  9 9.677930e+04 4.2294 3.5033 3.9969 0.7948 0.413
 10 1.119820e+05 4.2346 3.5025 3.9960 0.7952 0.430
 11 1.275710e+05 4.2395 3.5017 3.9950 0.7955 0.448
 12 1.434700e+05 4.2440 3.5009 3.9939 0.7958 0.468
 13 1.596160e+05 4.2483 3.5003 3.9925 0.7961 0.489
 14 1.759600e+05 4.2524 3.4997 3.9910 0.7963 0.511
 15 1.924630e+05 4.2563 3.4991 3.9892 0.7965 0.533
 16 2.090940e+05 4.2602 3.4984 3.9873 0.7967 0.557
 17 2.258280e+05 4.2640 3.4977 3.9851 0.7968 0.581
 18 2.426470e+05 4.2678 3.4970 3.9826 0.7969 0.605
 19 2.595370e+05 4.2716 3.4962 3.9798 0.7971 0.630
 20 2.764880e+05 4.2754 3.4955 3.9766 0.7972 0.655
 21 2.934900e+05 4.2793 3.4946 3.9731 0.7973 0.681
 22 3.105370e+05 4.2832 3.4939 3.9690 0.7974 0.707
 23 3.276250e+05 4.2871 3.4935 3.9645 0.7975 0.734
 24 3.447500e+05 4.2911 3.4927 3.9594 0.7976 0.760
 25 3.619090e+05 4.2951 3.4918 3.9535 0.7977 0.787
 26 3.791000e+05 4.2992 3.4909 3.9467 0.7978 0.815
 27 3.963210e+05 4.3032 3.4904 3.9390 0.7979 0.843
 28 4.135720e+05 4.3072 3.4894 3.9301 0.7980 0.870
 29 4.308480e+05 4.3113 3.4883 3.9198 0.7981 0.898
 30 4.481510e+05 4.3152 3.4876 3.9078 0.7982 0.927
 31 4.654830e+05 4.3191 3.4863 3.8934 0.7983 0.956
 32 4.828440e+05 4.3235 3.4854 3.8872 0.7985 0.985
 33 5.002260e+05 4.3279 3.4835 3.8796 0.7986 1.014
 34 5.176320e+05 4.3327 3.4491 3.8791 0.7987 1.044
 35 5.350560e+05 4.3376 3.4346 3.8785 0.7988 1.074
 36 5.525010e+05 4.3426 3.4280 3.8775 0.7989 1.104
 37 5.699660e+05 4.3476 3.4235 3.8765 0.7990 1.135
 38 5.874500e+05 4.3527 3.4202 3.8754 0.7991 1.165
 39 6.049540e+05 4.3578 3.4177 3.8742 0.7992 1.196
 40 6.224760e+05 4.3630 3.4150 3.8730 0.7993 1.227
 41 6.400160e+05 4.3615 3.4115 3.7846 0.7994 1.259
 42 6.576360e+05 4.3585 3.4080 3.6810 0.7996 1.292
 43 6.753050e+05 4.3536 3.4035 3.5581 0.7997 1.327
 44 6.930090e+05 4.3463 3.3987 3.4091 0.7999 1.364
 45 7.107240e+05 4.3358 3.3931 3.2225 0.8002 1.403
 46 7.284070e+05 4.3202 3.3856 2.9715 0.8005 1.445
 47 7.459730e+05 4.2947 3.3728 2.5745 0.8009 1.490
 48 7.632460e+05 4.2377 3.3432 1.3700 0.8018 1.490
