#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.2276 3.5780 1.2000 0.5278 0.372
  2 1.640480e+05 3.2760 3.5735 1.2000 0.5298 0.372
  3 3.561210e+05 3.3342 3.5680 1.2000 0.5325 0.372
  4 5.745950e+05 3.4004 3.5616 1.2000 0.5364 0.372
  5 8.101520e+05 3.4697 3.5549 1.2000 0.5414 0.372
  6 1.048920e+06 3.5367 3.5482 1.2000 0.5474 0.499
  7 1.279770e+06 3.5961 3.5405 1.1998 0.5539 0.723
  8 1.498710e+06 3.6478 3.5330 1.1984 0.5608 1.001
  9 1.704570e+06 3.6928 3.5221 1.1980 0.5679 1.307
 10 1.896950e+06 3.7319 3.4708 1.1950 0.5754 1.622
 11 2.076040e+06 3.7660 3.4518 1.1904 0.5830 1.932
 12 2.242370e+06 3.7959 3.4386 1.1843 0.5907 2.228
 13 2.396620e+06 3.8222 3.4151 1.0293 0.5985 2.298
