#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.1923 3.5951 1.6000 0.5211 0.324
  2 1.733340e+05 3.2363 3.5913 1.6000 0.5229 0.324
  3 3.734580e+05 3.2891 3.5866 1.6000 0.5253 0.324
  4 5.997280e+05 3.3497 3.5811 1.6000 0.5286 0.324
  5 8.452090e+05 3.4150 3.5752 1.6000 0.5330 0.393
  6 1.097800e+06 3.4778 3.5686 1.6000 0.5378 0.567
  7 1.348120e+06 3.5353 3.5614 1.6000 0.5428 0.850
  8 1.592150e+06 3.5867 3.5531 1.6000 0.5481 1.216
  9 1.827760e+06 3.6321 3.5153 1.5990 0.5536 1.639
 10 2.053870e+06 3.6719 3.4940 1.5969 0.5592 2.099
 11 2.269860e+06 3.7066 3.4798 1.5935 0.5650 2.574
 12 2.475500e+06 3.7367 3.4679 1.5889 0.5707 3.050
 13 2.670810e+06 3.7631 3.4575 1.5826 0.5765 3.513
 14 2.856020e+06 3.7862 3.4488 1.5749 0.5822 3.956
 15 3.031400e+06 3.8069 3.4410 1.5655 0.5880 4.375
 16 3.197290e+06 3.8255 3.4337 1.5545 0.5938 4.766
 17 3.354080e+06 3.8425 3.4268 1.5420 0.5995 5.131
 18 3.502170e+06 3.8581 3.4208 1.5280 0.6053 5.469
 19 3.641960e+06 3.8728 3.4146 1.5127 0.6110 5.782
 20 3.773860e+06 3.8866 3.4082 1.4824 0.6168 6.067
 21 3.888640e+06 3.8973 3.3823 0.6216 0.6216 6.067
