#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.3206 3.5645 5.0000 0.9287 0.337
  2 2.670830e+03 4.3489 3.5618 5.0000 0.9293 0.340
  3 5.637500e+03 4.3760 3.5591 5.0000 0.9297 0.344
  4 8.912470e+03 4.4023 3.5565 4.9999 0.9300 0.350
  5 1.249030e+04 4.4273 3.5539 4.9998 0.9303 0.356
  6 1.633350e+04 4.4506 3.5515 4.9995 0.9305 0.351
  7 2.039350e+04 4.4720 3.5492 4.9991 0.9307 0.315
  8 2.462330e+04 4.4913 3.5470 4.9983 0.9308 0.246
  9 2.898300e+04 4.5084 3.5454 4.9972 0.9309 0.160
 10 3.344130e+04 4.5236 3.5440 4.9954 0.9310 0.093
 11 3.797450e+04 4.5370 3.5424 4.9929 0.9311 0.067
 12 4.256580e+04 4.5488 3.5413 4.9896 0.9312 0.063
 13 4.720310e+04 4.5592 3.5400 4.9850 0.9313 0.063
 14 5.187820e+04 4.5682 3.5389 4.9792 0.9314 0.065
 15 5.658570e+04 4.5761 3.5379 4.9719 0.9314 0.066
 16 6.132220e+04 4.5830 3.5369 4.9628 0.9315 0.068
 17 6.608540e+04 4.5890 3.5360 4.9518 0.9315 0.070
 18 7.087460e+04 4.5942 3.5352 4.9386 0.9316 0.072
 19 7.568920e+04 4.5986 3.5344 4.9231 0.9316 0.074
 20 8.052980e+04 4.6023 3.5335 4.9049 0.9317 0.076
 21 8.539700e+04 4.6053 3.5326 4.8836 0.9317 0.079
 22 9.029200e+04 4.6076 3.5317 4.8588 0.9318 0.081
 23 9.521620e+04 4.6093 3.5310 4.8302 0.9318 0.084
 24 1.001720e+05 4.6104 3.5303 4.7974 0.9319 0.086
 25 1.051600e+05 4.6108 3.5296 4.7599 0.9319 0.089
 26 1.101840e+05 4.6105 3.5289 4.7171 0.9320 0.092
 27 1.152460e+05 4.6094 3.5282 4.6681 0.9320 0.095
 28 1.203490e+05 4.6075 3.5274 4.6119 0.9321 0.098
 29 1.254960e+05 4.6046 3.5266 4.5470 0.9321 0.101
 30 1.306920e+05 4.6006 3.5258 4.4715 0.9322 0.103
 31 1.359400e+05 4.5952 3.5248 4.3828 0.9322 0.107
 32 1.412470e+05 4.5880 3.5238 4.2778 0.9322 0.110
 33 1.466190e+05 4.5786 3.5226 4.1495 0.9323 0.113
 34 1.520640e+05 4.5657 3.5210 3.9844 0.9323 0.117
 35 1.575950e+05 4.5466 3.5185 3.7517 0.9323 0.125
 36 1.632310e+05 4.5126 3.5146 3.3422 0.9324 0.174
 37 1.690180e+05 4.4396 3.5006 2.3239 0.9325 0.260
 38 1.750380e+05 4.4017 3.4987 1.3602 0.9329 0.372
