#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.1617 3.5540 3.5000 0.8145 0.329
  2 9.153750e+03 4.1750 3.5527 3.4999 0.8157 0.342
  3 2.048320e+04 4.1882 3.5512 3.4996 0.8163 0.366
  4 3.378700e+04 4.2015 3.5497 3.4992 0.8169 0.401
  5 4.857480e+04 4.2140 3.5480 3.4986 0.8172 0.447
  6 6.431220e+04 4.2250 3.5465 3.4978 0.8175 0.500
  7 8.061110e+04 4.2344 3.5450 3.4967 0.8177 0.559
  8 9.723510e+04 4.2425 3.5435 3.4952 0.8178 0.622
  9 1.140510e+05 4.2493 3.5420 3.4933 0.8179 0.688
 10 1.309860e+05 4.2552 3.5409 3.4910 0.8180 0.756
 11 1.480010e+05 4.2604 3.5396 3.4882 0.8181 0.825
 12 1.650730e+05 4.2650 3.5381 3.4849 0.8181 0.895
 13 1.821900e+05 4.2691 3.5365 3.4808 0.8182 0.967
 14 1.993450e+05 4.2730 3.5341 3.4789 0.8182 1.039
 15 2.165300e+05 4.2767 3.5169 3.4788 0.8182 1.111
 16 2.337400e+05 4.2803 3.5045 3.4787 0.8183 1.184
 17 2.509740e+05 4.2838 3.4978 3.4784 0.8183 1.257
 18 2.682300e+05 4.2873 3.4934 3.4782 0.8183 1.330
 19 2.855070e+05 4.2907 3.4895 3.4779 0.8183 1.404
 20 3.028030e+05 4.2941 3.4865 3.4775 0.8184 1.477
 21 3.201180e+05 4.2975 3.4835 3.4772 0.8184 1.551
 22 3.374510e+05 4.3010 3.4814 3.4767 0.8184 1.625
 23 3.548030e+05 4.3045 3.4788 3.4763 0.8184 1.699
 24 3.721720e+05 4.3080 3.4770 3.4758 0.8185 1.773
 25 3.895590e+05 4.3116 3.4748 3.4753 0.8185 1.847
 26 4.069630e+05 4.3152 3.4730 3.4747 0.8185 1.921
 27 4.243840e+05 4.3189 3.4712 3.4741 0.8185 1.995
 28 4.418230e+05 4.3227 3.4694 3.4735 0.8185 2.069
 29 4.592780e+05 4.3265 3.4679 3.4728 0.8186 2.143
 30 4.767500e+05 4.3303 3.4661 3.4719 0.8186 2.218
 31 4.942400e+05 4.3342 3.4646 3.4702 0.8186 2.292
 32 5.117480e+05 4.3378 3.4627 3.4657 0.8186 2.366
 33 5.292760e+05 4.3409 3.4610 3.4514 0.8187 2.441
 34 5.468340e+05 4.3430 3.4591 3.4249 0.8187 2.516
 35 5.644330e+05 4.3443 3.4570 3.3886 0.8187 2.593
 36 5.820800e+05 4.3448 3.4544 3.3434 0.8188 0.120
 37 5.997830e+05 4.2384 3.4785 1.3595 0.8188 0.246
