#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.1262 3.6069 1.8000 0.5036 0.322
  2 2.043670e+05 3.1544 3.6045 1.8000 0.5049 0.322
  3 4.309030e+05 3.1881 3.6015 1.8000 0.5064 0.322
  4 6.806720e+05 3.2276 3.5979 1.8000 0.5085 0.322
  5 9.522090e+05 3.2728 3.5940 1.8000 0.5111 0.322
  6 1.240440e+06 3.3228 3.5897 1.8000 0.5144 0.322
  7 1.537060e+06 3.3757 3.5850 1.8000 0.5185 0.322
  8 1.832810e+06 3.4296 3.5802 1.8000 0.5233 0.322
  9 2.120140e+06 3.4824 3.5754 1.8000 0.5290 0.322
 10 2.394260e+06 3.5329 3.5708 1.8000 0.5353 0.477
 11 2.652670e+06 3.5762 3.5652 1.8000 0.5411 0.754
 12 2.899660e+06 3.6141 3.5585 1.8000 0.5465 1.125
 13 3.138700e+06 3.6478 3.5291 1.7993 0.5518 1.563
 14 3.370540e+06 3.6779 3.5059 1.7978 0.5569 2.046
 15 3.595020e+06 3.7049 3.4925 1.7953 0.5619 2.551
 16 3.811730e+06 3.7291 3.4821 1.7917 0.5668 3.062
 17 4.020360e+06 3.7509 3.4731 1.7869 0.5717 3.565
 18 4.220750e+06 3.7705 3.4650 1.7807 0.5765 4.049
 19 4.412890e+06 3.7883 3.4584 1.7730 0.5812 4.510
 20 4.596860e+06 3.8045 3.4519 1.7639 0.5859 4.944
 21 4.772780e+06 3.8195 3.4458 1.7533 0.5906 5.350
 22 4.940850e+06 3.8334 3.4406 1.7414 0.5953 5.730
 23 5.101270e+06 3.8464 3.4354 1.7280 0.6000 6.083
 24 5.254250e+06 3.8588 3.4302 1.7133 0.6048 6.412
 25 5.400030e+06 3.8706 3.4257 1.6973 0.6095 6.717
 26 5.538850e+06 3.8820 3.4209 1.6802 0.6143 7.001
 27 5.670950e+06 3.8930 3.4167 1.6621 0.6191 7.266
 28 5.796570e+06 3.9035 3.4124 1.6432 0.6239 7.510
 29 5.916040e+06 3.9139 3.4085 1.6234 0.6287 7.737
 30 6.029560e+06 3.9240 3.3912 1.4376 0.6336 7.929
 31 6.096510e+06 3.9180 3.3676 0.6346 0.6346 7.929
