#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.3910 3.5891 2.0000 0.5041 0.322
  2 2.021720e+05 3.4029 3.5881 2.0000 0.5053 0.322
  3 4.264330e+05 3.4181 3.5867 2.0000 0.5069 0.322
  4 6.738150e+05 3.4367 3.5851 2.0000 0.5089 0.322
  5 9.427930e+05 3.4593 3.5831 2.0000 0.5116 0.322
  6 1.228220e+06 3.4857 3.5807 2.0000 0.5149 0.322
  7 1.521760e+06 3.5155 3.5781 2.0000 0.5190 0.322
  8 1.814230e+06 3.5476 3.5752 2.0000 0.5239 0.322
  9 2.098190e+06 3.5809 3.5722 2.0000 0.5296 0.322
 10 2.368990e+06 3.6145 3.5691 2.0000 0.5359 0.322
 11 2.624220e+06 3.6476 3.5661 2.0000 0.5429 0.322
 12 2.862890e+06 3.6797 3.5631 2.0000 0.5504 0.532
 13 3.084770e+06 3.7054 3.5585 2.0000 0.5564 0.882
 14 3.297940e+06 3.7272 3.5521 2.0000 0.5617 1.325
 15 3.507470e+06 3.7464 3.5125 1.9989 0.5665 1.830
 16 3.713880e+06 3.7637 3.4975 1.9970 0.5709 2.368
 17 3.916510e+06 3.7792 3.4872 1.9941 0.5751 2.917
 18 4.114550e+06 3.7933 3.4790 1.9901 0.5792 3.460
 19 4.307350e+06 3.8061 3.4721 1.9850 0.5831 3.985
 20 4.494480e+06 3.8179 3.4662 1.9786 0.5868 4.486
 21 4.675750e+06 3.8288 3.4607 1.9709 0.5905 4.957
 22 4.851070e+06 3.8390 3.4557 1.9619 0.5942 5.399
 23 5.020410e+06 3.8486 3.4512 1.9516 0.5979 5.812
 24 5.183830e+06 3.8578 3.4472 1.9401 0.6015 6.196
 25 5.341420e+06 3.8666 3.4431 1.9273 0.6051 6.552
 26 5.493260e+06 3.8751 3.4396 1.9134 0.6088 6.885
 27 5.639460e+06 3.8834 3.4358 1.8984 0.6125 7.196
 28 5.780110e+06 3.8915 3.4325 1.8823 0.6162 7.485
 29 5.915320e+06 3.8994 3.4290 1.8654 0.6199 7.754
 30 6.045320e+06 3.9073 3.4256 1.8476 0.6237 8.006
 31 6.170160e+06 3.9151 3.4222 1.8290 0.6276 8.242
 32 6.289940e+06 3.9229 3.4188 1.8095 0.6315 8.464
 33 6.404810e+06 3.9306 3.4157 1.7895 0.6354 8.672
 34 6.514880e+06 3.9383 3.4122 1.7688 0.6394 8.867
 35 6.620290e+06 3.9461 3.4089 1.7475 0.6435 9.051
 36 6.721170e+06 3.9538 3.4053 1.7152 0.6476 9.224
 37 6.817680e+06 3.9616 3.3615 1.0868 0.6518 9.280
