#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.6510 3.5798 2.5000 0.5823 0.325
  2 9.248440e+04 3.6782 3.5773 2.5000 0.5850 0.325
  3 2.059520e+05 3.7128 3.5742 2.5000 0.5889 0.325
  4 3.359760e+05 3.7517 3.5706 2.5000 0.5942 0.325
  5 4.715540e+05 3.7900 3.5670 2.5000 0.6006 0.325
  6 6.033300e+05 3.8244 3.5638 2.5000 0.6078 0.325
  7 7.274020e+05 3.8541 3.5610 2.5000 0.6153 0.325
  8 8.429640e+05 3.8798 3.5585 2.5000 0.6229 0.325
  9 9.502560e+05 3.9023 3.5564 2.5000 0.6306 0.325
 10 1.049820e+06 3.9221 3.5544 2.5000 0.6382 0.325
 11 1.142270e+06 3.9399 3.5528 2.4999 0.6456 0.325
 12 1.228250e+06 3.9560 3.5513 2.4999 0.6529 0.652
 13 1.308330e+06 3.9641 3.5472 2.4999 0.6563 1.083
 14 1.392650e+06 3.9703 3.5186 2.4995 0.6589 1.578
 15 1.482660e+06 3.9754 3.4936 2.4985 0.6610 2.109
 16 1.575330e+06 3.9793 3.4837 2.4970 0.6627 2.637
 17 1.668700e+06 3.9824 3.4770 2.4949 0.6640 3.146
 18 1.761840e+06 3.9851 3.4717 2.4923 0.6652 3.628
 19 1.854300e+06 3.9875 3.4677 2.4891 0.6664 4.082
 20 1.945890e+06 3.9898 3.4642 2.4854 0.6675 4.509
 21 2.036550e+06 3.9919 3.4607 2.4811 0.6686 4.910
 22 2.126230e+06 3.9940 3.4582 2.4763 0.6697 5.287
 23 2.214910e+06 3.9961 3.4557 2.4709 0.6708 5.643
 24 2.302590e+06 3.9981 3.4536 2.4650 0.6720 5.979
 25 2.389260e+06 4.0002 3.4516 2.4585 0.6731 6.296
 26 2.474920e+06 4.0022 3.4496 2.4515 0.6742 6.597
 27 2.559550e+06 4.0043 3.4475 2.4440 0.6754 6.883
 28 2.643160e+06 4.0063 3.4460 2.4360 0.6766 7.154
 29 2.725730e+06 4.0084 3.4444 2.4275 0.6778 7.412
 30 2.807270e+06 4.0104 3.4428 2.4186 0.6789 7.656
 31 2.887810e+06 4.0125 3.4411 2.4092 0.6801 7.889
 32 2.967300e+06 4.0147 3.4394 2.3994 0.6814 8.111
 33 3.045740e+06 4.0168 3.4383 2.3891 0.6826 8.324
 34 3.123110e+06 4.0190 3.4365 2.3784 0.6839 8.527
 35 3.199420e+06 4.0213 3.4353 2.3674 0.6852 8.722
 36 3.274650e+06 4.0235 3.4340 2.3559 0.6866 8.909
 37 3.348800e+06 4.0258 3.4326 2.3440 0.6879 9.088
 38 3.421850e+06 4.0282 3.4311 2.3318 0.6893 9.260
 39 3.493800e+06 4.0306 3.4297 2.3193 0.6907 9.426
 40 3.564640e+06 4.0330 3.4285 2.3064 0.6921 9.585
 41 3.634370e+06 4.0355 3.4271 2.2931 0.6936 9.738
 42 3.702970e+06 4.0380 3.4256 2.2796 0.6951 9.886
 43 3.770450e+06 4.0405 3.4241 2.2658 0.6966 10.028
 44 3.836790e+06 4.0431 3.4229 2.2517 0.6981 10.165
 45 3.901980e+06 4.0458 3.4214 2.2373 0.6997 10.297
 46 3.966030e+06 4.0485 3.4202 2.2228 0.7013 10.425
 47 4.028930e+06 4.0512 3.4185 2.2079 0.7030 10.547
 48 4.090670e+06 4.0540 3.4173 2.1929 0.7047 10.667
 49 4.151250e+06 4.0569 3.4160 2.1777 0.7064 10.782
 50 4.210670e+06 4.0598 3.4145 2.1622 0.7081 10.893
 51 4.268920e+06 4.0627 3.4129 2.1464 0.7099 11.001
 52 4.326010e+06 4.0657 3.4112 2.1245 0.7117 11.105
 53 4.381950e+06 4.0688 3.4046 2.0275 0.7136 11.207
 54 4.431880e+06 4.0707 3.3625 0.7149 0.7149 11.207
