#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.5229 3.5730 4.0000 0.9687 0.071
  2 1.984420e+03 4.5315 3.5722 3.9972 0.9694 0.065
  3 4.364370e+03 4.5399 3.5711 3.9931 0.9697 0.061
  4 7.120480e+03 4.5484 3.5700 3.9871 0.9700 0.060
  5 1.016610e+04 4.5565 3.5688 3.9788 0.9702 0.060
  6 1.340080e+04 4.5636 3.5676 3.9678 0.9703 0.061
  7 1.674950e+04 4.5696 3.5664 3.9535 0.9704 0.063
  8 2.016580e+04 4.5746 3.5652 3.9355 0.9704 0.065
  9 2.362340e+04 4.5784 3.5639 3.9133 0.9705 0.067
 10 2.710870e+04 4.5811 3.5626 3.8861 0.9705 0.070
 11 3.061510e+04 4.5827 3.5615 3.8530 0.9705 0.073
 12 3.413990e+04 4.5832 3.5605 3.8133 0.9705 0.076
 13 3.768270e+04 4.5826 3.5595 3.7657 0.9705 0.079
 14 4.124440e+04 4.5807 3.5584 3.7084 0.9705 0.083
 15 4.482670e+04 4.5774 3.5571 3.6378 0.9706 0.087
 16 4.843290e+04 4.5725 3.5558 3.5525 0.9706 0.093
 17 5.206630e+04 4.5649 3.5541 3.4392 0.9706 0.101
 18 5.573340e+04 4.5533 3.5520 3.2792 0.9706 0.121
 19 5.944470e+04 4.5309 3.5482 2.9900 0.9706 0.194
 20 6.322720e+04 4.4859 3.5385 2.3469 0.9707 0.314
 21 6.713880e+04 4.4543 3.5301 1.6882 0.9707 0.512
