#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.9133 3.5669 1.6000 0.6500 0.306
  2 5.237280e+04 3.9255 3.5653 1.5877 0.6534 0.500
  3 1.242480e+05 3.9401 3.5605 1.5564 0.6573 1.118
  4 2.076010e+05 3.9550 3.5349 1.5561 0.6617 2.277
  5 2.948380e+05 3.9677 3.5007 1.5544 0.6660 3.755
  6 3.824050e+05 3.9779 3.4823 1.5496 0.6698 5.249
  7 4.688900e+05 3.9860 3.4686 1.5397 0.6733 6.567
  8 5.537870e+05 3.9926 3.4579 1.5232 0.6764 7.660
  9 6.368190e+05 3.9984 3.4492 1.4997 0.6794 8.564
 10 7.176730e+05 4.0040 3.4413 1.4694 0.6824 9.320
 11 7.960740e+05 4.0095 3.4340 1.4326 0.6855 9.960
 12 8.717830e+05 4.0151 3.4272 1.3900 0.6887 10.509
 13 9.445940e+05 4.0209 3.4205 1.3422 0.6921 10.985
 14 1.014330e+06 4.0269 3.4141 1.2836 0.6957 11.400
 15 1.070260e+06 4.0294 3.4075 0.6974 0.6974 11.400
