#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.7835 3.4692 2.0000 0.5826 0.352
  2 3.878310e+04 3.7927 3.4680 1.9984 0.5843 0.352
  3 7.862180e+04 3.8030 3.4663 1.9961 0.5863 0.352
  4 1.195530e+05 3.8139 3.4644 1.9929 0.5885 0.352
  5 1.615740e+05 3.8254 3.4628 1.9884 0.5910 0.352
  6 2.046360e+05 3.8374 3.4607 1.9817 0.5937 0.352
  7 2.486370e+05 3.8496 3.4584 1.9717 0.5968 0.352
  8 2.934300e+05 3.8620 3.4555 1.9558 0.6001 0.352
  9 3.388220e+05 3.8746 3.4526 1.9289 0.6036 0.352
 10 3.845910e+05 3.8870 3.4482 1.8784 0.6074 0.352
 11 4.304960e+05 3.8991 3.4385 1.7318 0.6115 0.352
